y = 1.98483E+0x-581.01795E-3
Polarization of Light 'cos squared(theta)'  Data File Wed, Oct 23, 2024 4:57 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.56251	1.63493
0.56251	1.61334
0.56334	1.59627
0.56334	1.57951
0.56334	1.56565
0.56419	1.53553
0.56419	1.49960
0.56506	1.46593
0.56593	1.42597
0.56683	1.39036
0.56773	1.35766
0.56773	1.32592
0.56866	1.29531
0.56866	1.26405
0.56959	1.23521
0.56959	1.22039
0.56959	1.21475
0.57054	1.19058
0.57054	1.17093
0.57054	1.16481
0.57054	1.15788
0.57054	1.15514
0.57054	1.15514
0.57151	1.12711
0.57151	1.12405
0.57151	1.11905
0.57151	1.11422
0.57151	1.11776
0.57054	1.13178
0.57054	1.13436
0.57054	1.13258
0.57054	1.12952
0.57054	1.12920
0.57054	1.13226
0.57054	1.13178
0.57054	1.12566
0.57054	1.13275
0.57054	1.12791
0.57054	1.13113
0.57054	1.13146
0.57054	1.13468
0.57054	1.13629
0.57054	1.12807
0.57054	1.12936
0.57054	1.12952
0.57054	1.13452
0.57054	1.13065
0.57054	1.13452
0.57054	1.13323
0.57054	1.13597
0.57054	1.13049
0.57054	1.13516
0.57054	1.13629
0.57054	1.12695
0.57054	1.13693
0.57054	1.13242
0.57054	1.13081
0.57151	1.13065
0.57151	1.12550
0.57151	1.13017
0.57151	1.12775
0.57151	1.13194
0.57151	1.13049
0.57151	1.12308
0.57151	1.11599
0.57151	1.09843
0.57249	1.06750
0.57249	1.06540
0.57348	1.02093
0.57449	0.96873
0.57449	0.93377
0.57551	0.90203
0.57551	0.85741
0.57654	0.82534
0.57759	0.80375
0.57759	0.76493
0.57866	0.72626
0.57866	0.70322
0.57973	0.65521
0.58082	0.60994
0.58193	0.57353
0.58193	0.55113
0.58305	0.51746
0.58418	0.48346
0.58532	0.45608
0.58532	0.42965
0.58648	0.39373
0.58765	0.36843
0.58765	0.34620
0.58884	0.32799
0.59004	0.30076
0.59004	0.28352
0.59125	0.25694
0.59247	0.23793
0.59247	0.21908
0.59371	0.20748
0.59371	0.19411
0.59496	0.17171
0.59496	0.15560
0.59622	0.14722
0.59750	0.12596
0.59750	0.11307
0.59879	0.10115
0.59879	0.08600
0.60009	0.07730
0.60140	0.06554
0.60140	0.05120
0.60273	0.04637
0.60273	0.03670
0.60407	0.03412
0.60407	0.02832
0.60542	0.02752
0.60542	0.02349
0.60678	0.01511
0.60678	0.00867
0.60678	0.00303
0.60816	0.00625
0.60954	-0.00261
0.60954	-0.00712
0.61094	-0.00519
0.61094	-0.01195
0.61235	-0.00615
0.61235	-0.00470
0.61378	-0.00873
0.61521	-0.00470
0.61521	-0.00035
0.61521	-0.00438
0.61666	0.00206
0.61666	0.00770
0.61811	0.00464
0.61958	0.01705
0.61958	0.02156
0.62106	0.02784
0.62255	0.04008
0.62255	0.04653
0.62406	0.05168
0.62406	0.06699
0.62557	0.06957
0.62557	0.08117
0.62709	0.08552
0.62709	0.09615
0.62863	0.10775
0.62863	0.12048
0.63018	0.12531
0.63018	0.14513
0.63173	0.16430
0.63330	0.18057
0.63330	0.20345
0.63488	0.21972
0.63646	0.23841
0.63646	0.25791
0.63806	0.27982
0.63967	0.29577
0.63967	0.30672
0.63967	0.31397
0.64129	0.33363
0.64129	0.35151
0.64292	0.36199
0.64292	0.37471
0.64292	0.39244
0.64455	0.40001
0.64455	0.41580
0.64455	0.42740
0.64620	0.44721
0.64620	0.46333
0.64620	0.46349
0.64786	0.47219
0.64786	0.48781
0.64786	0.49925
0.64953	0.51569
0.64953	0.53164
0.64953	0.53969
0.65120	0.55629
0.65120	0.57481
0.65120	0.58754
0.65289	0.60591
0.65458	0.63201
0.65458	0.64925
0.65458	0.66198
0.65629	0.67648
0.65629	0.69436
0.65800	0.71756
0.65800	0.74559
0.65972	0.77959
0.66145	0.82309
0.66319	0.85837
0.66493	0.87255
0.66493	0.89333
0.66493	0.90429
0.66493	0.92169
0.66669	0.94344
0.66669	0.96261
0.66845	0.98871
0.66845	1.00998
0.67022	1.02238
0.67022	1.03962
0.67022	1.06443
0.67200	1.09376
0.67379	1.12195
0.67379	1.14998
0.67559	1.17012
0.67739	1.19397
0.67739	1.20170
0.67739	1.20460
0.67739	1.21362
0.67739	1.21378
0.67739	1.22281
0.67920	1.23779
0.67920	1.25857
0.67920	1.26599
0.68102	1.27469
0.68102	1.27549
0.68102	1.28177
0.68102	1.28403
0.68102	1.27887
0.68102	1.28902
0.68102	1.29096
0.68102	1.28419
0.68102	1.29096
0.68102	1.28790
0.68102	1.28532
0.68102	1.29225
0.68102	1.28822
0.68102	1.28902
0.68102	1.29031
0.68102	1.28661
0.68102	1.28645
0.68102	1.28902
0.68102	1.28854
0.68102	1.28822
0.68102	1.28387
0.68102	1.29064
0.68102	1.28870
0.68102	1.28983
0.68102	1.28645
0.68102	1.28854
0.68102	1.28451
0.68102	1.28886
0.68102	1.28242
0.68102	1.28516
0.68102	1.35315
0.68284	1.44772
0.68284	1.45819
0.68467	1.48316
0.68467	1.49476
0.68651	1.51055
0.68651	1.53005
0.68651	1.55405
0.68836	1.57323
0.68836	1.60126
0.69021	1.62043
0.69021	1.64122
0.69207	1.65733
0.69207	1.67489
0.69393	1.70034
0.69393	1.72387
0.69581	1.74900
0.69581	1.77413
0.69768	1.79588
0.69768	1.82521
0.69957	1.84567
0.69957	1.85147
0.70146	1.87563
0.70146	1.89255
0.70336	1.90238
0.70336	1.91752
0.70526	1.94217
0.70526	1.94797
0.70526	1.96505
0.70716	1.97117
0.70716	1.98310
0.70908	2.00146
0.70908	2.02176
0.70908	2.03256
0.71099	2.05592
0.71099	2.07896
0.71292	2.09636
0.71292	2.11199
0.71485	2.13454
0.71485	2.15033
0.71678	2.17128
0.71678	2.19303
0.71872	2.21027
0.71872	2.22332
0.72066	2.25344
0.72066	2.27471
0.72261	2.29259
0.72261	2.30919
0.72456	2.33706
0.72651	2.35607
0.72651	2.36993
0.72847	2.39796
0.72847	2.40070
0.73043	2.41665
0.73043	2.43115
0.73240	2.43953
0.73240	2.44243
0.73240	2.45677
0.73240	2.45725
0.73437	2.46370
0.73437	2.46434
0.73437	2.48061
0.73634	2.48706
0.73634	2.49044
0.73832	2.50816
0.73832	2.51509
0.74030	2.52250
0.74030	2.53249
0.74030	2.54119
0.74228	2.55553
0.74228	2.56906
0.74228	2.57277
0.74427	2.58566
0.74427	2.59678
0.74427	2.60354
0.74427	2.60870
0.74626	2.61369
0.74626	2.62642
0.74626	2.63738
0.74825	2.64302
0.74825	2.64962
0.75024	2.66042
0.75024	2.66960
0.75224	2.67782
0.75224	2.69119
0.75424	2.69618
0.75624	2.70923
0.75624	2.71519
0.75824	2.71793
0.75824	2.72551
0.76024	2.73227
0.76024	2.73840
0.76225	2.74130
0.76225	2.75016
0.76426	2.75467
0.76426	2.75402
0.76626	2.76949
0.76626	2.77545
0.76827	2.78093
0.76827	2.78931
0.77028	2.78463
0.77229	2.78222
0.77430	2.78657
0.77430	2.79108
0.77631	2.79076
0.77631	2.80784
0.77833	2.80977
0.77833	2.81621
0.78034	2.82234
0.78034	2.82089
0.78235	2.82314
0.78235	2.82765
0.78436	2.82733
0.78436	2.83426
0.78637	2.82991
0.78637	2.82717
0.78838	2.83216
0.79039	2.82056
0.79039	2.81734
0.79240	2.81782
0.79240	2.81170
0.79441	2.81074
0.79441	2.80316
0.79441	2.80284
0.79642	2.79414
0.79642	2.78979
0.79642	2.78641
0.79842	2.78028
0.80043	2.76804
0.80043	2.75612
0.80243	2.74951
0.80243	2.73952
0.80443	2.73904
0.80443	2.73131
0.80443	2.71938
0.80643	2.72357
0.80643	2.71471
0.80643	2.71246
0.80843	2.70827
0.80843	2.70601
0.80843	2.70198
0.81042	2.69441
0.81042	2.68732
0.81241	2.68120
0.81241	2.67411
0.81241	2.66622
0.81440	2.64914
0.81639	2.64430
0.81639	2.62400
0.81838	2.61305
0.81838	2.59597
0.82036	2.58002
0.82233	2.56439
0.82233	2.53894
0.82431	2.53298
0.82431	2.52218
0.82431	2.51686
0.82431	2.50913
0.82431	2.50414
0.82628	2.48980
0.82628	2.48835
0.82825	2.46466
0.82825	2.44533
0.82825	2.43985
0.82825	2.44372
0.82825	2.43663
0.82825	2.42584
0.82825	2.41568
0.82628	2.44791
0.82628	2.46853
0.82628	2.46917
0.82628	2.47481
0.82628	2.45757
0.82628	2.45500
0.82628	2.47369
0.82628	2.48303
0.82628	2.47449
0.82628	2.47191
0.82628	2.47191
0.82628	2.47626
0.82628	2.47836
0.82628	2.47787
0.82628	2.46982
0.82628	2.47481
0.82628	2.48061
0.82628	2.48384
0.82628	2.47916
0.82628	2.48883
0.82628	2.48819
0.82628	2.47546
0.82825	2.43454
0.82825	2.41778
0.83021	2.39941
0.83021	2.37138
0.83217	2.36348
0.83217	2.33545
0.83413	2.30129
0.83608	2.26424
0.83802	2.22428
0.83997	2.17869
0.84190	2.12713
0.84383	2.09169
0.84576	2.06543
0.84768	2.02821
0.84768	2.00275
0.84960	1.96940
0.85151	1.94153
0.85342	1.90399
0.85531	1.86355
0.85721	1.81457
0.85909	1.77864
0.85909	1.74771
0.86097	1.70228
0.86285	1.65233
0.86471	1.60368
0.86657	1.55953
0.86657	1.52828
0.86843	1.49090
0.87027	1.45481
0.87027	1.42774
0.87211	1.39649
0.87394	1.36362
0.87394	1.32914
0.87577	1.30417
0.87577	1.26486
0.87758	1.22587
0.87939	1.19123
0.88119	1.15707
0.88119	1.12388
0.88298	1.08635
0.88476	1.04607
0.88476	1.00353
0.88654	0.96825
0.88830	0.93844
0.88830	0.90010
0.89006	0.85902
0.89181	0.82196
0.89355	0.78345
0.89527	0.74463
0.89527	0.71740
0.89699	0.68808
0.89699	0.65827
0.89870	0.63104
0.90040	0.59882
0.90040	0.57916
0.90040	0.56289
0.90209	0.54807
0.90209	0.52938
0.90377	0.50215
0.90377	0.48685
0.90544	0.46800
0.90544	0.44061
0.90710	0.42289
0.90875	0.40259
0.90875	0.36940
0.91039	0.34604
0.91202	0.32461
0.91202	0.30366
0.91363	0.28868
0.91363	0.27192
0.91363	0.25936
0.91524	0.25452
0.91524	0.24164
0.91524	0.22633
0.91683	0.22005
0.91683	0.20442
0.91842	0.19524
0.91842	0.17735
0.91999	0.15560
0.92155	0.13498
0.92155	0.12708
0.92310	0.10856
0.92463	0.09003
0.92463	0.08101
0.92615	0.07488
0.92615	0.06167
0.92767	0.05571
0.92767	0.05458
0.92767	0.05491
0.92917	0.03992
0.92917	0.04282
0.92917	0.03880
0.92917	0.03912
0.92917	0.04202
0.92917	0.04025
0.92917	0.04782
0.92917	0.04411
0.92917	0.04347
0.92917	0.04572
0.92917	0.04669
0.92917	0.04411
0.92917	0.04637
0.92917	0.04750
0.92917	0.04202
0.92917	0.04298
0.92917	0.04782
0.92917	0.04025
0.92917	0.04443
0.92917	0.04701
0.92917	0.03847
0.92917	0.04363
0.92917	0.04524
0.92917	0.03509
0.93213	0.01769
0.93213	0.00738
0.93359	0.00641
0.93504	-0.00052
0.93647	-0.00309
0.93789	-0.01034
0.93789	0.00126
0.93930	-0.00454
0.94070	-0.00825
0.94208	-0.00342
0.94208	0.00174
0.94345	0.00222
0.94345	0.00915
0.94480	0.01350
0.94614	0.02430
0.94747	0.03203
0.94747	0.04073
0.94878	0.04476
0.95008	0.06635
0.95136	0.07440
0.95263	0.08938
0.95263	0.10388
0.95389	0.12225
0.95513	0.13917
0.95635	0.15367
0.95635	0.18202
0.95756	0.19878
0.95876	0.21747
0.95876	0.23745
0.95994	0.25823
0.96110	0.28497
0.96225	0.30689
0.96225	0.32493
0.96339	0.34877
0.96450	0.37826
0.96450	0.39421
0.96561	0.41386
0.96561	0.42804
0.96669	0.45527
0.96669	0.47960
0.96776	0.50086
0.96882	0.52551
0.96882	0.55613
0.96986	0.58206
0.97088	0.61268
0.97088	0.63443
0.97189	0.66182
0.97288	0.69484
0.97288	0.72449
0.97385	0.75252
0.97481	0.77910
0.97481	0.80665
0.97575	0.81970
0.97575	0.84758
0.97667	0.87851
0.97667	0.90509
0.97757	0.93748
0.97846	0.96954
0.97846	1.00289
0.97934	1.02802
0.97934	1.04848
0.98019	1.07168
0.98019	1.09617
0.98103	1.11277
0.98103	1.13065
0.98103	1.14918
0.98185	1.15917
0.98185	1.17109
0.98185	1.18011
0.98185	1.18043
0.98185	1.18414
0.98185	1.18527
0.98185	1.17915
0.98185	1.18237
0.98185	1.18076
0.98185	1.18333
0.98185	1.17963
0.98185	1.18623
0.98185	1.18350
0.98185	1.17947
0.98185	1.18350
0.98185	1.18688
0.98185	1.18301
0.98185	1.18317
0.98185	1.18043
0.98185	1.18205
0.98185	1.18382
0.98185	1.17898
0.98185	1.18623
0.98185	1.17979
0.98185	1.18076
0.98185	1.17979
0.98185	1.18269
0.98265	1.20589
0.98344	1.24569
0.98344	1.27839
0.98421	1.31255
0.98496	1.35911
0.98569	1.39101
0.98569	1.42533
0.98641	1.46786
0.98711	1.50153
0.98779	1.54310
0.98845	1.59159
0.98910	1.64492
0.98972	1.71098
0.99033	1.75512
0.99092	1.79282
0.99149	1.82940
0.99205	1.86307
0.99258	1.89110
0.99310	1.92526
0.99360	1.96779
0.99360	2.00227
0.99408	2.04158
0.99454	2.08025
0.99499	2.12649
0.99541	2.17273
0.99582	2.21236
0.99620	2.23927
0.99620	2.26666
0.99657	2.29243
0.99692	2.31467
0.99692	2.34786
0.99726	2.36574
0.99757	2.38362
0.99786	2.41198
0.99814	2.46064
0.99839	2.49495
0.99863	2.52363
0.99863	2.55440
0.99885	2.57615
0.99905	2.60564
0.99923	2.61804
0.99939	2.61933
0.99953	2.62658
0.99953	2.62900
0.99953	2.63367
0.99966	2.63802
0.99966	2.64350
0.99976	2.65091
0.99985	2.66042
0.99985	2.66332
0.99985	2.67008
0.99985	2.66863
0.99985	2.66831
0.99985	2.67202
0.99985	2.67347
0.99985	2.67379
0.99985	2.67991
0.99985	2.67621
0.99985	2.67411
0.99985	2.67911
0.99985	2.67427
0.99985	2.67363
0.99985	2.68072
0.99985	2.67894
0.99985	2.66557
0.99985	2.67733
0.99985	2.67701
0.99985	2.67717
0.99985	2.67556
0.99985	2.67105
0.99985	2.68362
0.99985	2.67766
0.99985	2.66589
0.99985	2.66847
0.99991	2.69135
0.99996	2.69344
0.99996	2.70666
0.99999	2.71858
0.99999	2.73678
1.00000	2.74774
