Polarization of Light 'cos(theta)' Data File Wed, Nov 13, 2024 4:34 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.70091	0.39518
0.69466	0.37423
0.68835	0.36650
0.68200	0.35635
0.67559	0.34152
0.66913	0.33137
0.66262	0.32284
0.65606	0.31075
0.64945	0.29416
0.63944	0.27998
0.63271	0.27418
0.62592	0.25887
0.61909	0.24905
0.61222	0.24502
0.60182	0.22794
0.59482	0.21634
0.58779	0.20732
0.58070	0.18815
0.57000	0.17800
0.55919	0.16511
0.55194	0.15544
0.54464	0.14110
0.53730	0.12386
0.52621	0.12225
0.51504	0.10050
0.50377	0.09164
0.48862	0.07875
0.47716	0.06602
0.46561	0.05201
0.45787	0.04637
0.45010	0.04234
0.43837	0.03380
0.43051	0.02784
0.42262	0.02236
0.41469	0.01576
0.40275	0.00577
0.39073	0.00899
0.37865	-0.00309
0.36650	-0.00390
0.35429	-0.00954
0.34612	-0.01034
0.33792	-0.00696
0.33381	-0.01582
0.32557	-0.01018
0.31730	-0.01195
0.31316	-0.01502
0.30902	-0.00809
0.30486	-0.01357
0.29654	-0.01808
0.29237	-0.00986
0.28402	-0.00825
0.27564	-0.00664
0.26303	-0.00954
0.25460	-0.00116
0.24615	-0.00454
0.23769	0.00625
0.22920	0.01318
0.22070	0.01640
0.20791	0.01850
0.19509	0.02784
0.18652	0.03412
0.17794	0.04250
0.16935	0.04492
0.16074	0.05893
0.15212	0.06345
0.14349	0.06699
0.13485	0.07650
0.12187	0.08616
0.11320	0.10453
0.10019	0.11629
0.09150	0.12741
0.07846	0.13562
0.06976	0.15093
0.05669	0.16172
0.04362	0.17800
0.03054	0.18895
0.02181	0.21215
0.00873	0.22311
0.00000	0.23406
-0.00436	0.23970
-0.01309	0.24937
-0.02181	0.26661
-0.03054	0.27434
-0.04362	0.28578
-0.05234	0.30592
-0.05234	0.30495
-0.05234	0.30447
-0.05234	0.29593
-0.05234	0.30173
-0.05234	0.30866
-0.05234	0.30205
-0.05234	0.30834
-0.05234	0.30415
-0.05234	0.30366
-0.05234	0.30527
-0.05234	0.30640
-0.05234	0.30721
-0.05234	0.30173
-0.05234	0.30914
-0.05234	0.30237
-0.05234	0.29947
-0.05234	0.30237
-0.05234	0.31059
-0.05234	0.30318
-0.05234	0.30672
-0.05234	0.30705
-0.05234	0.30125
-0.05234	0.30705
-0.05234	0.30946
-0.05234	0.30447
-0.05234	0.30930
-0.05234	0.29802
-0.05234	0.31172
-0.05234	0.30286
-0.05234	0.31043
-0.05669	0.31140
-0.06105	0.31832
-0.06540	0.31768
-0.06976	0.32815
-0.07846	0.33524
-0.08716	0.34732
-0.10019	0.36585
-0.11320	0.38116
-0.12187	0.39518
-0.13485	0.40758
-0.14349	0.41644
-0.14781	0.42740
-0.16074	0.43739
-0.16935	0.45189
-0.18652	0.47106
-0.19937	0.49297
-0.21218	0.50570
-0.22070	0.51585
-0.22920	0.52777
-0.23769	0.55000
-0.25038	0.56112
-0.26303	0.55919
-0.27564	0.57643
-0.28820	0.58835
-0.29654	0.60994
-0.30902	0.61364
-0.31730	0.61703
-0.32969	0.63298
-0.33792	0.64425
-0.35021	0.64490
-0.36244	0.65295
-0.37056	0.65134
-0.38268	0.65569
-0.39474	0.66697
-0.40674	0.66617
-0.41866	0.66826
-0.43051	0.68485
-0.44620	0.67648
-0.45787	0.67293
-0.46947	0.67986
-0.48481	0.67470
-0.50377	0.67245
-0.52621	0.64909
-0.54097	0.63539
-0.55194	0.61509
-0.56280	0.60478
-0.57000	0.58625
-0.58425	0.58029
-0.59482	0.56193
-0.60876	0.54904
-0.61909	0.53647
-0.62932	0.52777
-0.63944	0.51005
-0.64945	0.49974
-0.66262	0.48185
-0.67559	0.46220
-0.68518	0.44995
-0.69779	0.43900
-0.70401	0.41741
-0.71325	0.40500
-0.72537	0.38196
-0.74022	0.36424
-0.74896	0.34926
-0.76041	0.32574
-0.77162	0.29947
-0.78261	0.28095
-0.79069	0.26564
-0.80386	0.23229
-0.82165	0.18911
-0.83389	0.16801
-0.83867	0.15399
-0.84104	0.15882
-0.84104	0.15157
-0.84104	0.14900
-0.84104	0.15415
-0.84104	0.15882
-0.84104	0.15512
-0.84104	0.16011
-0.84104	0.15802
-0.84104	0.15238
-0.84104	0.15464
-0.84104	0.15496
-0.84104	0.15206
-0.84104	0.15367
-0.84104	0.15931
-0.84104	0.15544
-0.84104	0.15818
-0.84104	0.15689
-0.83867	0.15125
-0.83867	0.15238
-0.83867	0.15222
-0.83867	0.15447
-0.84104	0.15190
-0.84339	0.14432
-0.85264	0.13514
-0.85717	0.11275
-0.86163	0.10501
-0.86603	0.10018
-0.87250	0.08101
-0.87882	0.07907
-0.88701	0.05716
-0.89687	0.04492
-0.90631	0.02897
-0.91355	0.01833
-0.91879	0.01157
-0.92718	-0.00148
-0.93514	-0.00777
-0.94264	-0.00712
-0.95106	-0.01340
-0.95882	-0.01099
-0.96479	-0.00229
-0.96923	0.00319
-0.97237	0.00496
-0.97723	0.01398
-0.98163	0.02800
-0.98629	0.04605
-0.98965	0.07472
-0.99357	0.09953
-0.99619	0.12370
-0.99839	0.16060
-0.99953	0.19717
-0.99999	0.23004
-0.99976	0.25871
