Polarization of Light 'theta' Data File Wed, Nov 13, 2024 4:34 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.68068	0.52664
0.68504	0.52278
0.68504	0.51762
0.68504	0.51843
0.68504	0.51198
0.68504	0.51875
0.68504	0.51553
0.68504	0.50731
0.68504	0.50779
0.68504	0.51778
0.68504	0.51649
0.68504	0.51714
0.68504	0.51875
0.68504	0.51456
0.68504	0.51440
0.68504	0.51955
0.68504	0.51021
0.68504	0.51424
0.68504	0.50989
0.68504	0.51230
0.68504	0.51553
0.68504	0.51955
0.68504	0.51391
0.68504	0.51520
0.68504	0.51923
0.68504	0.51359
0.68504	0.51359
0.69813	0.49394
0.71122	0.48427
0.71995	0.47219
0.72431	0.47138
0.72867	0.45479
0.73304	0.45060
0.73740	0.45124
0.74176	0.44786
0.75049	0.44125
0.75922	0.42981
0.77231	0.42160
0.77667	0.40645
0.78540	0.39920
0.79412	0.39518
0.80285	0.37423
0.81158	0.36650
0.82030	0.35635
0.82903	0.34152
0.83776	0.33137
0.84648	0.32284
0.85521	0.31075
0.86394	0.29416
0.87703	0.27998
0.88575	0.27418
0.89448	0.25887
0.90321	0.24905
0.91193	0.24502
0.92502	0.22794
0.93375	0.21634
0.94248	0.20732
0.95120	0.18815
0.96429	0.17800
0.97738	0.16511
0.98611	0.15544
0.99484	0.14110
1.00356	0.12386
1.01665	0.12225
1.02974	0.10050
1.04283	0.09164
1.06029	0.07875
1.07338	0.06602
1.08647	0.05201
1.09519	0.04637
1.10392	0.04234
1.11701	0.03380
1.12574	0.02784
1.13446	0.02236
1.14319	0.01576
1.15628	0.00577
1.16937	0.00899
1.18246	-0.00309
1.19555	-0.00390
1.20864	-0.00954
1.21737	-0.01034
1.22609	-0.00696
1.23046	-0.01582
1.23918	-0.01018
1.24791	-0.01195
1.25227	-0.01502
1.25664	-0.00809
1.26100	-0.01357
1.26973	-0.01808
1.27409	-0.00986
1.28282	-0.00825
1.29154	-0.00664
1.30463	-0.00954
1.31336	-0.00116
1.32209	-0.00454
1.33081	0.00625
1.33954	0.01318
1.34827	0.01640
1.36136	0.01850
1.37445	0.02784
1.38317	0.03412
1.39190	0.04250
1.40063	0.04492
1.40935	0.05893
1.41808	0.06345
1.42681	0.06699
1.43553	0.07650
1.44862	0.08616
1.45735	0.10453
1.47044	0.11629
1.47917	0.12741
1.49226	0.13562
1.50098	0.15093
1.51407	0.16172
1.52716	0.17800
1.54025	0.18895
1.54898	0.21215
1.56207	0.22311
1.57080	0.23406
1.57516	0.23970
1.58389	0.24937
1.59261	0.26661
1.60134	0.27434
1.61443	0.28578
1.62316	0.30592
1.62316	0.30495
1.62316	0.30447
1.62316	0.29593
1.62316	0.30173
1.62316	0.30866
1.62316	0.30205
1.62316	0.30834
1.62316	0.30415
1.62316	0.30366
1.62316	0.30527
1.62316	0.30640
1.62316	0.30721
1.62316	0.30173
1.62316	0.30914
1.62316	0.30237
1.62316	0.29947
1.62316	0.30237
1.62316	0.31059
1.62316	0.30318
1.62316	0.30672
1.62316	0.30705
1.62316	0.30125
1.62316	0.30705
1.62316	0.30946
1.62316	0.30447
1.62316	0.30930
1.62316	0.29802
1.62316	0.31172
1.62316	0.30286
1.62316	0.31043
1.62752	0.31140
1.63188	0.31832
1.63625	0.31768
1.64061	0.32815
1.64934	0.33524
1.65806	0.34732
1.67115	0.36585
1.68424	0.38116
1.69297	0.39518
1.70606	0.40758
1.71479	0.41644
1.71915	0.42740
1.73224	0.43739
1.74097	0.45189
1.75842	0.47106
1.77151	0.49297
1.78460	0.50570
1.79333	0.51585
1.80205	0.52777
1.81078	0.55000
1.82387	0.56112
1.83696	0.55919
1.85005	0.57643
1.86314	0.58835
1.87187	0.60994
1.88496	0.61364
1.89368	0.61703
1.90677	0.63298
1.91550	0.64425
1.92859	0.64490
1.94168	0.65295
1.95041	0.65134
1.96350	0.65569
1.97659	0.66697
1.98968	0.66617
2.00277	0.66826
2.01586	0.68485
2.03331	0.67648
2.04640	0.67293
2.05949	0.67986
2.07694	0.67470
2.09876	0.67245
2.12494	0.64909
2.14239	0.63539
2.15548	0.61509
2.16857	0.60478
2.17730	0.58625
2.19475	0.58029
2.20784	0.56193
2.22529	0.54904
2.23838	0.53647
2.25147	0.52777
2.26456	0.51005
2.27765	0.49974
2.29511	0.48185
2.31256	0.46220
2.32565	0.44995
2.34310	0.43900
2.35183	0.41741
2.36492	0.40500
2.38237	0.38196
2.40419	0.36424
2.41728	0.34926
2.43473	0.32574
2.45219	0.29947
2.46964	0.28095
2.48273	0.26564
2.50455	0.23229
2.53509	0.18911
2.55691	0.16801
2.56563	0.15399
2.57000	0.15882
2.57000	0.15157
2.57000	0.14900
2.57000	0.15415
2.57000	0.15882
2.57000	0.15512
2.57000	0.16011
2.57000	0.15802
2.57000	0.15238
2.57000	0.15464
2.57000	0.15496
2.57000	0.15206
2.57000	0.15367
2.57000	0.15931
2.57000	0.15544
2.57000	0.15818
2.57000	0.15689
2.56563	0.15125
2.56563	0.15238
2.56563	0.15222
2.56563	0.15447
2.57000	0.15190
2.57436	0.14432
2.59181	0.13514
2.60054	0.11275
2.60927	0.10501
2.61799	0.10018
2.63108	0.08101
2.64417	0.07907
2.66163	0.05716
2.68344	0.04492
2.70526	0.02897
2.72271	0.01833
2.73580	0.01157
2.75762	-0.00148
2.77944	-0.00777
2.80125	-0.00712
2.82743	-0.01340
2.85361	-0.01099
2.87543	-0.00229
2.89288	0.00319
2.90597	0.00496
2.92779	0.01398
2.94961	0.02800
2.97579	0.04605
2.99760	0.07472
3.02815	0.09953
3.05433	0.12370
3.08487	0.16060
3.11105	0.19717
3.13723	0.23004
3.16341	0.25871
