y = 167.27592E-3x+264.72096E-3
Polarization of Light 'cos squared(theta)'  Data File Wed, Oct 23, 2024 5:14 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.99454	0.45463
0.99454	0.45334
0.99454	0.44866
0.99454	0.44995
0.99454	0.45672
0.99454	0.45350
0.99454	0.45527
0.99454	0.45301
0.99454	0.45527
0.99454	0.45640
0.99454	0.45495
0.99454	0.45430
0.99454	0.45559
0.99454	0.45914
0.99454	0.45350
0.99454	0.45285
0.99454	0.45591
0.99454	0.45173
0.99454	0.45285
0.99454	0.45285
0.99454	0.45414
0.99454	0.45366
0.99499	0.45624
0.99499	0.46091
0.99499	0.46188
0.99499	0.45221
0.99499	0.45801
0.99499	0.45849
0.99499	0.44625
0.99541	0.43771
0.99541	0.43062
0.99582	0.42450
0.99620	0.39936
0.99657	0.38728
0.99692	0.36779
0.99726	0.33572
0.99757	0.30866
0.99786	0.28079
0.99814	0.25759
0.99839	0.23584
0.99885	0.20136
0.99905	0.17993
0.99923	0.15415
0.99939	0.12870
0.99953	0.11291
0.99966	0.08971
0.99976	0.07714
0.99985	0.06345
0.99996	0.04041
0.99999	0.02848
1.00000	0.01930
0.54030	0.02107
0.54030	0.01721
0.54030	0.02333
0.54030	0.01978
0.54030	0.01850
0.54030	0.01302
0.54031	0.01270
0.54031	0.01237
0.54031	0.01028
0.54033	0.00545
0.54037	0.00061
0.54043	-0.00809
0.54050	-0.00857
0.54059	-0.01405
0.54069	-0.01340
0.54081	-0.01018
0.54095	-0.00519
0.54110	-0.00358
0.54110	0.00464
0.54127	0.01237
0.54146	0.01463
0.54165	0.02687
0.54187	0.02977
0.54210	0.04556
0.54210	0.05458
0.54235	0.06715
0.54261	0.08358
0.54289	0.09937
0.54319	0.11130
0.54350	0.13305
0.54383	0.13917
0.54383	0.16301
0.54417	0.17526
0.54453	0.19427
0.54490	0.21409
0.54529	0.23471
0.54570	0.25871
0.54612	0.27724
0.54656	0.30689
0.54701	0.33170
0.54748	0.35022
0.54797	0.37794
0.54847	0.40549
0.54898	0.42643
0.54951	0.45350
0.55062	0.47186
0.55120	0.50586
0.55179	0.53824
0.55302	0.57063
0.55366	0.59302
0.55432	0.61058
0.55499	0.63378
0.55567	0.64152
0.55637	0.65892
0.55709	0.67035
0.55782	0.68453
0.55932	0.69758
0.56009	0.70854
0.56169	0.71321
0.56251	0.71273
0.56419	0.70483
0.56506	0.69662
0.56593	0.69098
0.56593	0.68534
0.56683	0.68260
0.56773	0.67390
0.56866	0.66085
0.56959	0.65150
0.57054	0.63539
0.57249	0.62025
0.57449	0.59544
0.57551	0.57369
0.57759	0.54726
0.57866	0.50940
0.57973	0.48056
0.58082	0.45720
0.58193	0.42981
0.58418	0.40516
0.58532	0.36521
0.58648	0.33444
0.58765	0.32074
0.58765	0.31462
0.58765	0.31736
0.58765	0.31865
0.58765	0.32090
0.58765	0.31720
0.58765	0.31994
0.58765	0.31977
0.58765	0.32509
0.58765	0.32590
0.58765	0.32316
0.58765	0.31961
0.58765	0.32284
0.58765	0.31784
0.58765	0.32783
0.58765	0.31913
0.58765	0.32815
0.58765	0.32396
0.58765	0.32686
0.58765	0.32735
0.58765	0.32300
0.58765	0.32267
0.58765	0.31849
0.58765	0.33460
0.58765	0.32090
0.58765	0.32686
0.58765	0.32155
0.58765	0.32654
0.58765	0.32590
0.58765	0.32412
0.58765	0.32429
0.58765	0.31961
0.58765	0.32203
0.58884	0.28981
0.59004	0.27821
0.59125	0.24840
0.59247	0.21328
0.59496	0.17075
0.59750	0.13578
0.60009	0.09889
0.60273	0.06296
0.60678	0.03187
0.60954	0.01092
0.61235	-0.00728
0.61666	-0.00970
0.62106	-0.00744
0.62406	0.00996
0.62709	0.02816
0.63018	0.05571
0.63488	0.08713
0.63967	0.13707
0.64292	0.17187
0.64455	0.20796
0.64786	0.23970
0.64953	0.27434
0.65289	0.31236
0.65458	0.33524
0.65629	0.34974
0.65629	0.34297
0.65629	0.34378
0.65629	0.33879
0.65629	0.38406
0.65629	0.32316
0.65629	0.30237
0.65629	0.36811
0.65629	0.36456
0.65629	0.32574
0.65629	0.32702
0.65629	0.35860
0.65629	0.35071
0.65629	0.33089
0.65629	0.33991
0.65629	0.34910
0.65629	0.34700
0.65629	0.33830
0.65629	0.34024
0.65629	0.34330
0.65629	0.34233
0.65629	0.33605
0.65629	0.34652
0.65629	0.34104
0.65629	0.34056
0.65629	0.33943
0.65629	0.34362
0.65629	0.34056
0.65629	0.34555
0.65629	0.34152
0.65629	0.34104
0.65629	0.34362
0.65629	0.33637
0.65629	0.34088
0.65629	0.34007
0.65629	0.34201
0.65629	0.34523
0.65629	0.34169
0.65629	0.34442
0.65629	0.34233
0.65629	0.34378
0.65629	0.34507
0.65629	0.34523
0.65629	0.34571
0.65629	0.34297
0.65629	0.34459
0.65629	0.33991
0.65629	0.34185
0.65629	0.34217
0.65629	0.33927
0.65629	0.34410
0.65629	0.34040
0.65629	0.34088
0.65629	0.33991
0.65629	0.34426
0.65629	0.34024
0.65629	0.34410
0.65629	0.34426
0.65629	0.34024
0.65629	0.34088
0.65629	0.34571
0.65629	0.34072
0.65629	0.34007
0.65629	0.34249
0.65629	0.34459
0.65629	0.34297
0.65629	0.34233
0.65629	0.34781
0.65629	0.34459
0.65629	0.34426
0.65629	0.34426
0.65629	0.34636
0.65629	0.34201
0.65629	0.34136
0.65629	0.34281
0.65629	0.34346
0.65629	0.34475
0.65629	0.34072
0.65629	0.34732
0.65629	0.34088
0.65629	0.34442
0.65629	0.34265
0.65629	0.33734
0.65629	0.34072
0.65629	0.34410
0.65629	0.34314
0.65629	0.34249
0.65629	0.33927
0.65629	0.34539
0.65629	0.34442
0.65629	0.33621
0.65629	0.34330
0.65629	0.34394
0.65629	0.34217
0.65629	0.34201
0.65629	0.34185
0.65629	0.34410
0.65629	0.33830
0.65629	0.34152
0.65629	0.34169
0.65629	0.34217
0.65629	0.33943
0.65629	0.34555
0.65629	0.33975
0.65629	0.34426
0.65629	0.34297
0.65629	0.33991
0.65629	0.34249
0.65629	0.33734
0.65629	0.34249
0.65629	0.33959
0.65629	0.34571
0.65629	0.34152
0.65629	0.34297
0.65629	0.34378
0.65629	0.34475
0.65629	0.33959
0.65629	0.33766
0.65629	0.34233
0.65629	0.34571
0.65629	0.34475
0.65629	0.34120
0.65629	0.34587
0.65629	0.34217
0.65629	0.34378
0.65629	0.34169
0.65629	0.34217
0.65629	0.34297
0.65629	0.34152
0.65629	0.34378
0.65629	0.33879
0.65629	0.34394
0.65629	0.34136
0.65629	0.34040
0.65629	0.34475
0.65629	0.34233
0.65629	0.33975
0.65629	0.34974
0.65629	0.34169
0.65629	0.34346
0.65629	0.33605
0.65629	0.34410
0.65629	0.34684
0.65629	0.34442
0.65629	0.34459
0.65629	0.33959
0.65629	0.34072
0.65629	0.34297
0.65629	0.33975
0.65629	0.34217
0.65629	0.34297
0.65629	0.34636
0.65629	0.34040
0.65629	0.34217
0.65629	0.33959
0.65629	0.34362
0.65629	0.33862
0.65629	0.34233
0.65629	0.34459
0.65629	0.34104
0.65629	0.34007
0.65629	0.34007
0.65629	0.34410
0.65629	0.33814
0.65629	0.34265
0.65629	0.34185
0.65629	0.34152
0.65629	0.34555
0.65629	0.34652
0.65629	0.33717
0.65629	0.34297
0.65629	0.33927
0.65629	0.34249
0.65629	0.34587
0.65629	0.34185
0.65629	0.34185
0.65629	0.34459
0.65629	0.34426
0.65629	0.34104
0.65629	0.34185
0.65629	0.34201
0.65629	0.34104
0.65629	0.34684
0.65629	0.34136
0.65629	0.34152
0.65629	0.34539
0.65629	0.34459
0.65629	0.33750
0.65629	0.33975
0.65629	0.34314
0.65629	0.34201
0.65629	0.35039
0.65629	0.34620
0.65629	0.34442
0.65629	0.34249
0.65629	0.34007
0.65629	0.34056
0.65629	0.34297
0.65629	0.34378
0.65629	0.34459
0.65629	0.33927
0.65629	0.34169
0.65629	0.34249
0.65629	0.33701
0.65629	0.34120
0.65629	0.34539
0.65629	0.34169
0.65629	0.34152
0.65629	0.34394
0.65629	0.34024
0.65629	0.34185
0.65629	0.33669
0.65629	0.34072
0.65629	0.33991
0.65629	0.33411
0.65629	0.34571
0.65629	0.34040
0.65629	0.34297
0.65629	0.34217
0.65629	0.34201
0.65629	0.34040
0.65629	0.33814
0.65629	0.34056
0.65629	0.34007
0.65629	0.34362
0.65629	0.34249
0.65629	0.34297
0.65629	0.33943
0.65629	0.33991
0.65629	0.34169
0.65629	0.34007
0.65629	0.34990
0.65629	0.34152
0.65629	0.33991
0.65629	0.33685
0.65629	0.34152
0.65629	0.34539
0.65458	0.32026
0.65458	0.31865
0.65289	0.30221
0.64953	0.26838
0.64786	0.23954
0.64620	0.21940
0.64455	0.20426
0.64292	0.18831
0.64129	0.16495
0.63967	0.13498
0.63646	0.10034
0.63330	0.08471
0.63173	0.05829
0.62863	0.04153
0.62557	0.02333
0.62255	0.00738
0.62106	-0.00293
0.61811	-0.01083
0.61521	-0.00680
0.61378	-0.01083
0.61094	0.00126
0.60954	0.00690
0.60542	0.02848
0.60273	0.06345
0.60009	0.09196
0.59879	0.12435
0.59622	0.16414
0.59247	0.20603
0.59125	0.26065
0.58884	0.30221
0.58648	0.34894
0.58532	0.39373
0.58305	0.44190
0.58082	0.48330
0.57973	0.49861
0.57973	0.51246
0.57973	0.50683
0.57973	0.50956
0.57866	0.51053
0.57866	0.50393
0.57866	0.49845
0.57866	0.51085
0.57866	0.50376
0.57866	0.50666
0.57866	0.51182
0.57866	0.50505
0.57866	0.49990
0.57866	0.50602
0.57866	0.50296
0.57866	0.50715
0.57866	0.50409
0.57866	0.50683
0.57866	0.50956
0.57866	0.50199
0.57866	0.50699
0.57866	0.50940
0.57866	0.50521
0.57866	0.50554
0.57866	0.50650
0.57866	0.50521
0.57866	0.50602
0.57866	0.50860
0.57866	0.50538
0.57866	0.50457
0.57866	0.50199
0.57866	0.50666
0.57866	0.50699
0.57866	0.50666
0.57866	0.50699
0.57866	0.50650
0.57866	0.50747
0.57866	0.50328
0.57866	0.50634
0.57866	0.50457
0.57866	0.50360
0.57866	0.50763
0.57866	0.50650
0.57866	0.51295
0.57759	0.53051
0.57654	0.53631
0.57551	0.56176
0.57551	0.56756
0.57551	0.57208
0.57551	0.57288
0.57449	0.57272
0.57449	0.58561
0.57348	0.59350
0.57249	0.61799
0.57151	0.63604
0.57054	0.65553
0.56959	0.67116
0.56866	0.68421
0.56683	0.69935
0.56593	0.70918
0.56419	0.71788
0.56334	0.71788
0.56169	0.72078
0.56088	0.72449
0.55932	0.71498
0.55782	0.70161
0.55709	0.68163
0.55567	0.66020
0.55499	0.65167
0.55499	0.63443
0.55432	0.61864
0.55366	0.59656
0.55302	0.58158
0.55179	0.55838
0.55120	0.52970
0.55062	0.49716
0.54951	0.46220
0.54847	0.41870
0.54797	0.39228
0.54748	0.37052
0.54701	0.34040
0.54701	0.33218
0.54701	0.33105
0.54701	0.32799
0.54701	0.33653
0.54701	0.34426
0.54701	0.34136
0.54701	0.33782
0.54701	0.33717
0.54701	0.34426
0.54701	0.34007
0.54701	0.33734
0.54701	0.33975
0.54701	0.34459
0.54701	0.34088
0.54701	0.33605
0.54701	0.34459
0.54701	0.34587
0.54701	0.33572
0.54701	0.33266
0.54701	0.33911
0.54701	0.33524
0.54701	0.33717
0.54701	0.33444
0.54656	0.29657
0.54612	0.28642
0.54570	0.26306
0.54490	0.22681
0.54417	0.18412
0.54350	0.14448
0.54289	0.10388
0.54235	0.07376
0.54187	0.03831
0.54146	0.02252
0.54110	0.00383
0.54081	-0.00470
0.54050	-0.01324
0.54037	-0.00003
0.54030	0.01350
0.54033	0.03122
0.54043	0.06506
0.54059	0.09808
0.54081	0.13804
0.54110	0.18122
0.54146	0.22311
0.54187	0.25436
0.54235	0.29512
0.54261	0.32509
0.54289	0.33911
0.54319	0.36118
0.54383	0.38728
0.54453	0.41354
0.54490	0.44415
0.54529	0.46558
0.54570	0.48379
0.54612	0.49748
0.54656	0.50973
0.54656	0.50489
0.54656	0.50570
0.54656	0.50683
0.54656	0.50538
0.54656	0.50538
0.54656	0.50054
0.54656	0.50441
0.54656	0.50908
0.54656	0.50570
0.54656	0.49958
0.54656	0.50489
0.54656	0.49764
0.54656	0.50312
0.54656	0.50441
0.54656	0.50248
0.54656	0.50747
0.54656	0.50634
0.54656	0.50312
0.54656	0.50135
0.54656	0.50473
0.54656	0.50103
0.54656	0.50828
0.54656	0.50505
0.54656	0.51182
0.54701	0.51391
0.54701	0.52745
0.54748	0.53502
0.54797	0.54420
0.54898	0.55387
0.54951	0.56160
0.55006	0.57159
0.55120	0.58593
0.55240	0.59785
0.55366	0.59447
0.55499	0.59463
0.55637	0.57498
0.55782	0.55210
0.56009	0.49523
0.56169	0.45446
0.56334	0.39405
0.56593	0.34056
0.56866	0.28272
0.57054	0.23390
0.57249	0.17993
0.57551	0.13015
0.57759	0.09390
0.57973	0.06618
0.58193	0.03461
0.58532	0.00947
0.58765	-0.00535
0.58884	-0.00422
0.59125	-0.01405
0.59247	-0.01453
0.59371	-0.00664
0.59371	-0.00454
0.59371	-0.00583
0.59371	-0.00470
0.59371	-0.00857
0.59247	-0.01067
0.59247	-0.00889
0.59247	-0.01534
0.59247	-0.00487
0.59247	-0.01034
0.59247	-0.01373
0.59247	-0.00664
0.59247	-0.01131
0.59247	-0.00535
0.59247	-0.01131
0.59247	-0.01067
0.59247	-0.00889
0.59247	-0.01147
0.59247	-0.01083
0.59247	-0.01260
0.59247	-0.01147
0.59247	-0.00793
0.59247	-0.01067
0.59247	-0.00728
0.59247	-0.01357
0.59247	-0.00954
0.59247	-0.01276
0.59247	-0.00503
0.59371	-0.01002
0.59496	-0.00583
0.59750	0.01141
0.60140	0.04105
0.60407	0.07730
0.60816	0.13321
0.61094	0.18235
0.61521	0.23294
0.61811	0.29561
0.62255	0.37504
0.62709	0.44593
0.63018	0.51198
0.63488	0.59560
0.63806	0.66230
0.64292	0.71240
0.64620	0.74849
0.65120	0.77749
0.65458	0.77927
0.65800	0.77846
0.66319	0.77508
0.66669	0.76654
0.67022	0.75639
0.67379	0.73303
0.67739	0.69919
0.68284	0.65988
0.68651	0.61703
0.69021	0.55532
0.69393	0.50715
0.69581	0.45865
0.69768	0.42466
0.70146	0.39099
0.70336	0.36005
0.70526	0.34217
0.70526	0.34249
0.70526	0.34201
0.70526	0.33879
0.70526	0.34442
0.70526	0.34813
0.70526	0.34749
0.70526	0.34700
0.70526	0.34523
0.70526	0.34346
0.70526	0.34265
0.70526	0.34442
0.70526	0.34555
0.70526	0.34507
0.70526	0.34394
0.70526	0.34056
0.70526	0.34185
0.70526	0.33862
0.70526	0.34024
0.70526	0.34523
0.70526	0.34523
0.70526	0.34507
0.70526	0.34426
0.70526	0.34958
0.70526	0.33218
0.70716	0.31623
0.71099	0.27885
0.71292	0.25001
0.71678	0.20184
0.72066	0.15496
0.72651	0.10066
0.73043	0.06071
0.73437	0.03622
0.73634	0.01141
0.74228	-0.00197
0.74626	-0.01131
0.75224	-0.00857
0.75824	0.00110
0.76225	0.03026
0.76827	0.05732
0.77229	0.09438
0.77631	0.13047
0.78034	0.15286
0.78436	0.19507
0.78838	0.23777
0.79240	0.27482
0.79441	0.30109
0.79842	0.33202
0.80043	0.36634
0.80443	0.39598
0.80643	0.42337
0.80843	0.44367
0.81241	0.47041
0.81440	0.49780
0.81639	0.51617
0.81838	0.53389
0.82036	0.55145
0.82036	0.55693
0.82233	0.56740
0.82233	0.57127
0.82233	0.56837
0.82233	0.56708
0.82233	0.56579
0.82233	0.56273
0.82233	0.56547
0.82233	0.56080
0.82233	0.56096
0.82233	0.56064
0.82233	0.56628
0.82233	0.55967
0.82233	0.56048
0.82233	0.56241
0.82233	0.56499
0.82233	0.56676
0.82233	0.56015
0.82233	0.56515
0.82233	0.56241
0.82233	0.56676
0.82233	0.56128
0.82233	0.56338
0.82233	0.56386
0.82233	0.56579
0.82233	0.56579
0.82233	0.56724
0.82233	0.56305
0.82431	0.56837
0.82431	0.56805
0.82825	0.58931
0.83217	0.59818
0.83608	0.59785
0.83997	0.58964
0.84383	0.57546
0.84960	0.53953
0.85531	0.49845
0.86097	0.44222
0.86471	0.40355
0.87027	0.35812
0.87577	0.29722
0.88119	0.23874
0.88476	0.18138
0.89006	0.14158
0.89355	0.08793
0.89870	0.05120
0.90377	0.02607
0.90710	-0.00164
0.91202	-0.00744
0.91524	-0.01518
0.91999	-0.00615
0.92310	0.00754
0.92615	0.03010
0.93065	0.06812
0.93359	0.10340
0.93647	0.14255
0.93930	0.17655
0.94208	0.22359
0.94345	0.26097
0.94614	0.30302
0.94747	0.33250
0.94878	0.36746
0.95136	0.39985
0.95263	0.43996
0.95513	0.46494
0.95756	0.50344
0.95994	0.54436
0.96339	0.60285
0.96450	0.61783
0.96561	0.63797
0.96669	0.66423
0.96776	0.67648
0.96776	0.68904
0.96986	0.70467
0.96986	0.70177
0.96986	0.71063
0.96986	0.70306
0.96986	0.69388
0.96986	0.68840
0.96986	0.68389
0.96986	0.68566
0.96986	0.68502
0.96986	0.68373
0.96986	0.68131
0.96986	0.68212
0.96986	0.68163
0.96986	0.67905
0.96986	0.67648
0.96986	0.68147
0.96986	0.67535
0.96986	0.67632
0.96986	0.67438
0.96986	0.67809
0.96986	0.67567
0.96986	0.67809
0.96986	0.68002
0.96986	0.68437
0.96986	0.68308
0.96986	0.68647
0.96986	0.69903
0.97088	0.70225
0.97189	0.70032
0.97385	0.71820
0.97481	0.72110
0.97575	0.72594
0.97757	0.72320
0.97846	0.71659
0.98019	0.69823
0.98185	0.67583
0.98344	0.64893
0.98496	0.61654
0.98641	0.58045
0.98779	0.53276
0.98910	0.48846
0.99092	0.43062
0.99205	0.37117
0.99310	0.31446
0.99454	0.25839
0.99541	0.20667
0.99657	0.15592
0.99726	0.11017
0.99786	0.06747
0.99839	0.03670
0.99885	0.01382
0.99923	0.00464
0.99953	-0.01147
0.99976	-0.01083
0.99991	-0.00728
0.99999	-0.00197
