y = 372.14766E-3 + (58.50819E-3x) + (-109.371851E-3x^2)

Polarization of Light 'cos(theta)' Data File Wed, Oct 23, 2024 5:13 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.82165	0.56112
0.81915	0.56048
0.81664	0.56644
0.81412	0.56547
0.81157	0.56918
0.80902	0.56773
0.80644	0.56547
0.80125	0.56611
0.79864	0.55548
0.79600	0.53711
0.79335	0.53421
0.79335	0.52406
0.79069	0.51311
0.78801	0.50973
0.78532	0.49023
0.78261	0.47541
0.77988	0.45881
0.77715	0.43433
0.77439	0.41870
0.77162	0.40355
0.76884	0.39276
0.76884	0.38148
0.76604	0.36489
0.76323	0.35457
0.76323	0.33846
0.76323	0.33250
0.76323	0.33766
0.76323	0.33895
0.76323	0.33991
0.76323	0.34249
0.76323	0.33669
0.76323	0.33637
0.76323	0.33734
0.76323	0.34201
0.76323	0.34297
0.76323	0.33556
0.76323	0.33814
0.76323	0.33476
0.76323	0.34652
0.76323	0.34024
0.76323	0.34136
0.76323	0.34587
0.76323	0.33943
0.76323	0.33991
0.76323	0.34185
0.76323	0.34281
0.76323	0.33814
0.76323	0.33862
0.76323	0.34587
0.76323	0.33814
0.76041	0.34040
0.76041	0.34136
0.76041	0.33734
0.76041	0.34024
0.76041	0.33879
0.76041	0.34152
0.76041	0.34265
0.76041	0.33750
0.76041	0.34201
0.76041	0.33943
0.76041	0.33540
0.76041	0.33540
0.76041	0.33057
0.76041	0.32719
0.76041	0.32509
0.76041	0.32300
0.75756	0.31027
0.75471	0.29980
0.75471	0.27885
0.75184	0.26677
0.74896	0.24421
0.74606	0.23020
0.74314	0.20522
0.74022	0.18847
0.73728	0.16785
0.73432	0.14803
0.73135	0.13031
0.72837	0.11194
0.72537	0.09486
0.72537	0.08632
0.72236	0.06538
0.71934	0.05732
0.71630	0.04331
0.71325	0.03445
0.71019	0.02575
0.70711	0.01221
0.70401	0.00980
0.70091	0.00206
0.69779	-0.00905
0.69151	-0.00760
0.68835	-0.01453
0.68518	-0.00938
0.68200	-0.01018
0.67880	0.00013
0.67237	0.01141
0.66913	0.02156
0.66262	0.03976
0.65935	0.06055
0.65606	0.07875
0.65276	0.10147
0.64945	0.11951
0.64612	0.13417
0.64279	0.15834
0.63944	0.18202
0.63271	0.21505
0.62932	0.24534
0.62592	0.27337
0.61909	0.30882
0.61566	0.35103
0.61222	0.38728
0.60529	0.42289
0.60182	0.46059
0.59832	0.49700
0.59131	0.52696
0.58779	0.56096
0.58425	0.58496
0.58070	0.61493
0.57358	0.64135
0.57000	0.67003
0.56280	0.68824
0.55919	0.70934
0.55557	0.72739
0.54829	0.73995
0.54097	0.76025
0.53730	0.78088
0.52992	0.79779
0.52621	0.82132
0.52250	0.82953
0.51877	0.82051
0.51504	0.81729
0.51504	0.81648
0.51129	0.81084
0.50754	0.78748
0.50377	0.76847
0.49622	0.74060
0.49242	0.70902
0.48862	0.68808
0.48481	0.67938
0.48481	0.65924
0.48099	0.64796
0.47716	0.63410
0.47332	0.61187
0.46947	0.59173
0.46561	0.56273
0.46175	0.53438
0.45787	0.49813
0.45010	0.46333
0.45010	0.44738
0.44620	0.41886
0.44620	0.41709
0.44620	0.41709
0.44620	0.42337
0.44620	0.43626
0.44620	0.42724
0.44620	0.43239
0.44620	0.42128
0.44620	0.41983
0.44620	0.43271
0.44620	0.43368
0.44620	0.43336
0.44620	0.42176
0.44620	0.42369
0.44620	0.43062
0.44620	0.42917
0.45399	0.47895
0.46561	0.56209
0.46561	0.55242
0.46561	0.54968
0.46561	0.55178
0.46561	0.54984
0.46561	0.54904
0.46561	0.55564
0.46561	0.54340
0.46175	0.53631
0.46175	0.54001
0.46175	0.54356
0.46175	0.53679
0.46175	0.54324
0.46175	0.54372
0.46175	0.54195
0.46175	0.54114
0.46175	0.54018
0.46175	0.54050
0.46175	0.54533
0.46175	0.53583
0.46175	0.54420
0.46175	0.53148
0.46175	0.52616
0.46175	0.52149
0.45787	0.51762
0.45787	0.50135
0.45399	0.48862
0.45010	0.46188
0.44620	0.42659
0.44229	0.40065
0.43837	0.35909
0.43051	0.32686
0.43051	0.30753
0.42657	0.28481
0.41866	0.26097
0.41469	0.23519
0.41072	0.20651
0.40674	0.17993
0.40275	0.15206
0.39474	0.12241
0.39073	0.08987
0.38671	0.06860
0.37865	0.04701
0.37461	0.02333
0.36650	0.01205
0.36244	-0.00035
0.35837	-0.00615
0.35021	-0.00954
0.34612	-0.01115
0.34202	-0.01050
0.33381	-0.00954
0.32969	-0.00213
0.32557	0.01044
0.32144	0.02075
0.31730	0.02687
0.31316	0.04282
0.30486	0.06071
0.30071	0.08552
0.29237	0.10501
0.28820	0.12612
0.28402	0.14803
0.27983	0.16704
0.27564	0.19379
0.26724	0.21360
0.26303	0.24421
0.25882	0.27692
0.25460	0.30237
0.24615	0.32944
0.24192	0.35586
0.23769	0.37391
0.23769	0.39453
0.23345	0.42546
0.22495	0.44367
0.22070	0.48137
0.21644	0.50586
0.20791	0.53615
0.20364	0.55999
0.19937	0.57852
0.19509	0.58948
0.19081	0.59608
0.18652	0.59898
0.18224	0.60204
0.17794	0.60704
0.17365	0.60236
0.16935	0.59834
0.16505	0.59350
0.16074	0.58722
0.15643	0.58513
0.15212	0.57030
0.14781	0.57240
0.14349	0.57127
0.13485	0.55725
0.12620	0.54598
0.12187	0.52922
0.11754	0.52213
0.11754	0.50183
0.11320	0.49152
0.10887	0.47090
0.10453	0.46349
0.10453	0.46316
0.10453	0.45881
0.10453	0.45495
0.10453	0.45350
0.10453	0.44738
0.10453	0.45253
0.10453	0.45527
0.10453	0.45060
0.10453	0.45156
0.10453	0.45028
0.10453	0.45446
0.10453	0.45463
0.10453	0.45221
0.10453	0.44947
0.10453	0.45253
0.10453	0.45140
0.10453	0.44641
0.10453	0.45414
0.10453	0.45076
0.10453	0.45366
0.10453	0.45463
0.10453	0.45334
0.10453	0.44866
0.10453	0.44995
0.10453	0.45672
0.10453	0.45350
0.10453	0.45527
0.10453	0.45301
0.10453	0.45527
0.10453	0.45640
0.10453	0.45495
0.10453	0.45430
0.10453	0.45559
0.10453	0.45914
0.10453	0.45350
0.10453	0.45285
0.10453	0.45591
0.10453	0.45173
0.10453	0.45285
0.10453	0.45285
0.10453	0.45414
0.10453	0.45366
0.10019	0.45624
0.10019	0.46091
0.10019	0.46188
0.10019	0.45221
0.10019	0.45801
0.10019	0.45849
0.10019	0.44625
0.09585	0.43771
0.09585	0.43062
0.09150	0.42450
0.08716	0.39936
0.08281	0.38728
0.07846	0.36779
0.07411	0.33572
0.06976	0.30866
0.06540	0.28079
0.06105	0.25759
0.05669	0.23584
0.04798	0.20136
0.04362	0.17993
0.03926	0.15415
0.03490	0.12870
0.03054	0.11291
0.02618	0.08971
0.02181	0.07714
0.01745	0.06345
0.00873	0.04041
0.00436	0.02848
0.00000	0.01930
-0.00436	0.00738
-0.00873	0.00577
-0.01309	0.00206
-0.01745	-0.00728
-0.02181	-0.01050
-0.03054	-0.01212
-0.03490	-0.00922
-0.04362	0.00287
-0.05234	0.01157
-0.05669	0.03461
-0.06105	0.05104
-0.06976	0.06441
-0.07411	0.09228
-0.08281	0.11613
-0.09150	0.14916
-0.09585	0.17574
-0.10453	0.21038
-0.10887	0.24260
-0.11754	0.27756
-0.12187	0.32090
-0.13053	0.35973
-0.13485	0.38841
-0.13917	0.41515
-0.14349	0.43674
-0.14781	0.46252
-0.15212	0.48508
-0.15643	0.50828
-0.16074	0.52825
-0.16505	0.54581
-0.16935	0.56257
-0.17365	0.58577
-0.18224	0.61590
-0.18652	0.64377
-0.19509	0.66794
-0.20364	0.68340
-0.20791	0.69694
-0.21644	0.70483
-0.21644	0.71611
-0.22070	0.71337
-0.22920	0.72030
-0.23769	0.70902
-0.24615	0.69033
-0.25460	0.67406
-0.26303	0.65457
-0.26724	0.63636
-0.27144	0.62879
-0.27564	0.61574
-0.27983	0.60414
-0.28402	0.58078
-0.28820	0.56660
-0.29654	0.54018
-0.30071	0.51311
-0.30486	0.47605
-0.31316	0.44866
-0.31730	0.40806
-0.32557	0.37455
-0.32969	0.33282
-0.33381	0.31849
-0.33381	0.30302
-0.33792	0.28497
-0.33792	0.27499
-0.33792	0.26355
-0.34202	0.26484
-0.34202	0.26693
-0.34202	0.27434
-0.33792	0.26919
-0.33792	0.27386
-0.33792	0.28256
-0.33381	0.31591
-0.33381	0.31575
-0.33381	0.31816
-0.33381	0.31897
-0.33381	0.32332
-0.33381	0.31849
-0.33381	0.31913
-0.33381	0.31800
-0.33381	0.32106
-0.33381	0.31559
-0.33381	0.32187
-0.33381	0.31913
-0.33381	0.32300
-0.33381	0.32203
-0.33381	0.31720
-0.33381	0.32026
-0.33381	0.32139
-0.33381	0.31124
-0.33381	0.31849
-0.33381	0.32171
-0.33381	0.32074
-0.33381	0.32106
-0.33381	0.31623
-0.33381	0.31897
-0.33381	0.32267
-0.33381	0.31832
-0.33381	0.32831
-0.33381	0.32106
-0.33381	0.31704
-0.33381	0.29722
-0.33792	0.28965
-0.33792	0.28224
-0.33792	0.28352
-0.33792	0.28159
-0.33792	0.27144
-0.34202	0.26000
-0.34612	0.24002
-0.35021	0.20490
-0.35429	0.18041
-0.36244	0.14867
-0.36650	0.13256
-0.37056	0.11146
-0.37461	0.09019
-0.37865	0.06490
-0.38268	0.05168
-0.39073	0.03912
-0.39474	0.02301
-0.39875	0.01157
-0.40674	-0.00052
-0.41072	-0.01067
-0.41866	-0.01050
-0.42657	-0.00825
-0.43445	-0.00116
-0.43837	0.00625
-0.44620	0.01866
-0.45010	0.03010
-0.45787	0.05281
-0.46175	0.06473
-0.46947	0.09293
-0.47716	0.11951
-0.48099	0.14980
-0.48481	0.17059
-0.48862	0.19234
-0.49242	0.22407
-0.50000	0.24776
-0.50377	0.26902
-0.50754	0.29980
-0.51129	0.32767
-0.51877	0.35296
-0.52250	0.38486
-0.52992	0.41193
-0.53730	0.44496
-0.54097	0.47283
-0.54464	0.48653
-0.55194	0.50844
-0.55557	0.51810
-0.55557	0.52374
-0.55919	0.52858
-0.56641	0.53695
-0.57000	0.55226
-0.57358	0.55532
-0.58070	0.56241
-0.58425	0.56466
-0.58779	0.56611
-0.59131	0.56466
-0.59832	0.55564
-0.60182	0.56289
-0.60876	0.54968
-0.61222	0.52503
-0.61909	0.51214
-0.62592	0.48443
-0.63271	0.44931
-0.63944	0.40500
-0.64612	0.37745
-0.64945	0.34491
-0.65606	0.31349
-0.65935	0.27966
-0.66588	0.24582
-0.66913	0.21795
-0.67237	0.19234
-0.67880	0.16317
-0.68200	0.14126
-0.68518	0.11661
-0.68835	0.10630
-0.69151	0.08068
-0.69466	0.08149
-0.69466	0.07778
-0.69466	0.08052
-0.69466	0.07392
-0.69466	0.07795
-0.69466	0.07907
-0.69466	0.08278
-0.69466	0.07972
-0.69466	0.08342
-0.69466	0.08230
-0.69466	0.07553
-0.69466	0.08036
-0.69466	0.07988
-0.69466	0.07811
-0.69466	0.08810
-0.69466	0.07875
-0.69466	0.08358
-0.69466	0.07940
-0.69466	0.07940
-0.69466	0.08213
-0.69466	0.07617
-0.69466	0.08600
-0.69466	0.07795
-0.69466	0.08375
-0.69466	0.07762
-0.69466	0.08068
-0.69466	0.07907
-0.69466	0.08197
-0.69466	0.08004
-0.69466	0.08036
-0.69466	0.07923
-0.69466	0.08278
-0.69466	0.08165
-0.69466	0.07972
-0.69466	0.08536
-0.69466	0.07811
-0.69466	0.08085
-0.69466	0.08342
-0.69466	0.08197
-0.69466	0.07215
-0.69779	0.06506
-0.70091	0.05040
-0.70401	0.03412
-0.70711	0.02188
-0.71019	0.01785
-0.71325	0.00416
-0.71630	0.00351
-0.71934	-0.00632
-0.72236	-0.01067
-0.72537	-0.00889
-0.72837	-0.01711
-0.73432	-0.01147
-0.73728	-0.00100
-0.74022	0.00319
-0.74606	0.01688
-0.75184	0.03831
-0.75756	0.06232
-0.76041	0.09744
-0.76604	0.13288
-0.77162	0.17477
-0.77715	0.20974
-0.77988	0.24437
-0.78532	0.28642
-0.78801	0.32670
-0.79335	0.36585
-0.79600	0.40678
-0.80125	0.46091
-0.80644	0.50215
-0.80902	0.54243
-0.81412	0.58529
-0.81915	0.63169
-0.82413	0.66327
-0.82659	0.68389
-0.83147	0.70950
-0.83389	0.72674
-0.83867	0.74495
-0.84339	0.75574
-0.84573	0.77846
-0.85035	0.79457
-0.85264	0.81197
-0.85717	0.81874
-0.85941	0.81439
-0.86384	0.80359
-0.86603	0.78362
-0.86820	0.76686
-0.87036	0.74140
-0.87250	0.70902
-0.87673	0.68437
-0.87882	0.64877
-0.88089	0.62863
-0.88295	0.61203
-0.88499	0.59850
-0.88701	0.58078
-0.88902	0.55468
-0.89101	0.52294
-0.89298	0.48073
-0.89687	0.45011
-0.89879	0.41580
-0.90070	0.38148
-0.90259	0.35167
-0.90446	0.32187
-0.90631	0.29013
-0.90996	0.26548
-0.91176	0.22939
-0.91355	0.20957
-0.91531	0.18380
-0.91706	0.17123
-0.91879	0.14529
-0.92050	0.13031
-0.92220	0.10163
-0.92220	0.09067
-0.92388	0.07456
-0.92554	0.06925
-0.92554	0.05974
-0.92554	0.06731
-0.92554	0.06457
-0.92554	0.06876
-0.92554	0.06377
-0.92554	0.06925
-0.92554	0.06635
-0.92554	0.06941
-0.92554	0.06715
-0.92554	0.06731
-0.92554	0.06957
-0.92554	0.06731
-0.92554	0.06699
-0.92554	0.06908
-0.92554	0.06731
-0.92554	0.06667
-0.92554	0.06473
-0.92554	0.06667
-0.92554	0.07005
-0.92554	0.07376
-0.92554	0.07215
-0.92554	0.06699
-0.92554	0.06747
-0.92554	0.06780
-0.92554	0.07021
-0.92554	0.06296
-0.92554	0.06328
-0.92554	0.06731
-0.92554	0.06441
-0.92554	0.06586
-0.92554	0.06683
-0.92554	0.06425
-0.92554	0.06570
-0.92554	0.06264
-0.92554	0.06538
-0.92554	0.06796
-0.92554	0.06264
-0.92554	0.05877
-0.92718	0.04121
-0.93042	0.01737
-0.93042	0.02011
-0.93201	0.01189
-0.93358	-0.00132
-0.93667	-0.00164
-0.93819	-0.00825
-0.94118	-0.01357
-0.94264	-0.00615
-0.94552	-0.00003
-0.94693	0.00867
-0.94970	0.02107
-0.95106	0.03573
-0.95240	0.04862
-0.95372	0.06425
-0.95630	0.09019
-0.95882	0.12096
-0.96126	0.14674
-0.96246	0.18106
-0.96479	0.21811
-0.96593	0.25130
-0.96815	0.28787
-0.96923	0.32332
-0.97134	0.36215
-0.97338	0.40420
-0.97437	0.43803
-0.97630	0.47605
-0.97723	0.50570
-0.97905	0.53824
-0.97992	0.55870
-0.98163	0.57659
-0.98245	0.58819
-0.98325	0.58738
-0.98481	0.59576
-0.98556	0.59334
-0.98629	0.58513
-0.98769	0.58110
-0.98836	0.57530
-0.98965	0.56982
-0.99087	0.56273
-0.99144	0.55613
-0.99200	0.54614
-0.99307	0.53421
-0.99357	0.50538
-0.99452	0.48540
-0.99540	0.45898
-0.99580	0.42998
-0.99619	0.40855
-0.99692	0.38873
-0.99725	0.35586
-0.99756	0.32670
-0.99813	0.29013
-0.99839	0.25904
-0.99885	0.23149
-0.99905	0.20829
-0.99923	0.17864
-0.99939	0.15544
-0.99953	0.13208
-0.99976	0.10985
-0.99985	0.09228
-0.99991	0.06651
-0.99996	0.05684
-0.99999	0.04572
-1.00000	0.03348
1.00000	0.02107
1.00000	0.01721
1.00000	0.02333
1.00000	0.01978
1.00000	0.01850
1.00000	0.01302
0.99999	0.01270
0.99999	0.01237
0.99999	0.01028
0.99996	0.00545
0.99991	0.00061
0.99985	-0.00809
0.99976	-0.00857
0.99966	-0.01405
0.99953	-0.01340
0.99939	-0.01018
0.99923	-0.00519
0.99905	-0.00358
0.99905	0.00464
0.99885	0.01237
0.99863	0.01463
0.99839	0.02687
0.99813	0.02977
0.99786	0.04556
0.99786	0.05458
0.99756	0.06715
0.99725	0.08358
0.99692	0.09937
0.99657	0.11130
0.99619	0.13305
0.99580	0.13917
0.99580	0.16301
0.99540	0.17526
0.99497	0.19427
0.99452	0.21409
0.99406	0.23471
0.99357	0.25871
0.99307	0.27724
0.99255	0.30689
0.99200	0.33170
0.99144	0.35022
0.99087	0.37794
0.99027	0.40549
0.98965	0.42643
0.98902	0.45350
0.98769	0.47186
0.98700	0.50586
0.98629	0.53824
0.98481	0.57063
0.98404	0.59302
0.98325	0.61058
0.98245	0.63378
0.98163	0.64152
0.98079	0.65892
0.97992	0.67035
0.97905	0.68453
0.97723	0.69758
0.97630	0.70854
0.97437	0.71321
0.97338	0.71273
0.97134	0.70483
0.97030	0.69662
0.96923	0.69098
0.96923	0.68534
0.96815	0.68260
0.96705	0.67390
0.96593	0.66085
0.96479	0.65150
0.96363	0.63539
0.96126	0.62025
0.95882	0.59544
0.95757	0.57369
0.95502	0.54726
0.95372	0.50940
0.95240	0.48056
0.95106	0.45720
0.94970	0.42981
0.94693	0.40516
0.94552	0.36521
0.94409	0.33444
0.94264	0.32074
0.94264	0.31462
0.94264	0.31736
0.94264	0.31865
0.94264	0.32090
0.94264	0.31720
0.94264	0.31994
0.94264	0.31977
0.94264	0.32509
0.94264	0.32590
0.94264	0.32316
0.94264	0.31961
0.94264	0.32284
0.94264	0.31784
0.94264	0.32783
0.94264	0.31913
0.94264	0.32815
0.94264	0.32396
0.94264	0.32686
0.94264	0.32735
0.94264	0.32300
0.94264	0.32267
0.94264	0.31849
0.94264	0.33460
0.94264	0.32090
0.94264	0.32686
0.94264	0.32155
0.94264	0.32654
0.94264	0.32590
0.94264	0.32412
0.94264	0.32429
0.94264	0.31961
0.94264	0.32203
0.94118	0.28981
0.93969	0.27821
0.93819	0.24840
0.93667	0.21328
0.93358	0.17075
0.93042	0.13578
0.92718	0.09889
0.92388	0.06296
0.91879	0.03187
0.91531	0.01092
0.91176	-0.00728
0.90631	-0.00970
0.90070	-0.00744
0.89687	0.00996
0.89298	0.02816
0.88902	0.05571
0.88295	0.08713
0.87673	0.13707
0.87250	0.17187
0.87036	0.20796
0.86603	0.23970
0.86384	0.27434
0.85941	0.31236
0.85717	0.33524
0.85491	0.34974
0.85491	0.34297
0.85491	0.34378
0.85491	0.33879
0.85491	0.38406
0.85491	0.32316
0.85491	0.30237
0.85491	0.36811
0.85491	0.36456
0.85491	0.32574
0.85491	0.32702
0.85491	0.35860
0.85491	0.35071
0.85491	0.33089
0.85491	0.33991
0.85491	0.34910
0.85491	0.34700
0.85491	0.33830
0.85491	0.34024
0.85491	0.34330
0.85491	0.34233
0.85491	0.33605
0.85491	0.34652
0.85491	0.34104
0.85491	0.34056
0.85491	0.33943
0.85491	0.34362
0.85491	0.34056
0.85491	0.34555
0.85491	0.34152
0.85491	0.34104
0.85491	0.34362
0.85491	0.33637
0.85491	0.34088
0.85491	0.34007
0.85491	0.34201
0.85491	0.34523
0.85491	0.34169
0.85491	0.34442
0.85491	0.34233
0.85491	0.34378
0.85491	0.34507
0.85491	0.34523
0.85491	0.34571
0.85491	0.34297
0.85491	0.34459
0.85491	0.33991
0.85491	0.34185
0.85491	0.34217
0.85491	0.33927
0.85491	0.34410
0.85491	0.34040
0.85491	0.34088
0.85491	0.33991
0.85491	0.34426
0.85491	0.34024
0.85491	0.34410
0.85491	0.34426
0.85491	0.34024
0.85491	0.34088
0.85491	0.34571
0.85491	0.34072
0.85491	0.34007
0.85491	0.34249
0.85491	0.34459
0.85491	0.34297
0.85491	0.34233
0.85491	0.34781
0.85491	0.34459
0.85491	0.34426
0.85491	0.34426
0.85491	0.34636
0.85491	0.34201
0.85491	0.34136
0.85491	0.34281
0.85491	0.34346
0.85491	0.34475
0.85491	0.34072
0.85491	0.34732
0.85491	0.34088
0.85491	0.34442
0.85491	0.34265
0.85491	0.33734
0.85491	0.34072
0.85491	0.34410
0.85491	0.34314
0.85491	0.34249
0.85491	0.33927
0.85491	0.34539
0.85491	0.34442
0.85491	0.33621
0.85491	0.34330
0.85491	0.34394
0.85491	0.34217
0.85491	0.34201
0.85491	0.34185
0.85491	0.34410
0.85491	0.33830
0.85491	0.34152
0.85491	0.34169
0.85491	0.34217
0.85491	0.33943
0.85491	0.34555
0.85491	0.33975
0.85491	0.34426
0.85491	0.34297
0.85491	0.33991
0.85491	0.34249
0.85491	0.33734
0.85491	0.34249
0.85491	0.33959
0.85491	0.34571
0.85491	0.34152
0.85491	0.34297
0.85491	0.34378
0.85491	0.34475
0.85491	0.33959
0.85491	0.33766
0.85491	0.34233
0.85491	0.34571
0.85491	0.34475
0.85491	0.34120
0.85491	0.34587
0.85491	0.34217
0.85491	0.34378
0.85491	0.34169
0.85491	0.34217
0.85491	0.34297
0.85491	0.34152
0.85491	0.34378
0.85491	0.33879
0.85491	0.34394
0.85491	0.34136
0.85491	0.34040
0.85491	0.34475
0.85491	0.34233
0.85491	0.33975
0.85491	0.34974
0.85491	0.34169
0.85491	0.34346
0.85491	0.33605
0.85491	0.34410
0.85491	0.34684
0.85491	0.34442
0.85491	0.34459
0.85491	0.33959
0.85491	0.34072
0.85491	0.34297
0.85491	0.33975
0.85491	0.34217
0.85491	0.34297
0.85491	0.34636
0.85491	0.34040
0.85491	0.34217
0.85491	0.33959
0.85491	0.34362
0.85491	0.33862
0.85491	0.34233
0.85491	0.34459
0.85491	0.34104
0.85491	0.34007
0.85491	0.34007
0.85491	0.34410
0.85491	0.33814
0.85491	0.34265
0.85491	0.34185
0.85491	0.34152
0.85491	0.34555
0.85491	0.34652
0.85491	0.33717
0.85491	0.34297
0.85491	0.33927
0.85491	0.34249
0.85491	0.34587
0.85491	0.34185
0.85491	0.34185
0.85491	0.34459
0.85491	0.34426
0.85491	0.34104
0.85491	0.34185
0.85491	0.34201
0.85491	0.34104
0.85491	0.34684
0.85491	0.34136
0.85491	0.34152
0.85491	0.34539
0.85491	0.34459
0.85491	0.33750
0.85491	0.33975
0.85491	0.34314
0.85491	0.34201
0.85491	0.35039
0.85491	0.34620
0.85491	0.34442
0.85491	0.34249
0.85491	0.34007
0.85491	0.34056
0.85491	0.34297
0.85491	0.34378
0.85491	0.34459
0.85491	0.33927
0.85491	0.34169
0.85491	0.34249
0.85491	0.33701
0.85491	0.34120
0.85491	0.34539
0.85491	0.34169
0.85491	0.34152
0.85491	0.34394
0.85491	0.34024
0.85491	0.34185
0.85491	0.33669
0.85491	0.34072
0.85491	0.33991
0.85491	0.33411
0.85491	0.34571
0.85491	0.34040
0.85491	0.34297
0.85491	0.34217
0.85491	0.34201
0.85491	0.34040
0.85491	0.33814
0.85491	0.34056
0.85491	0.34007
0.85491	0.34362
0.85491	0.34249
0.85491	0.34297
0.85491	0.33943
0.85491	0.33991
0.85491	0.34169
0.85491	0.34007
0.85491	0.34990
0.85491	0.34152
0.85491	0.33991
0.85491	0.33685
0.85491	0.34152
0.85491	0.34539
0.85717	0.32026
0.85717	0.31865
0.85941	0.30221
0.86384	0.26838
0.86603	0.23954
0.86820	0.21940
0.87036	0.20426
0.87250	0.18831
0.87462	0.16495
0.87673	0.13498
0.88089	0.10034
0.88499	0.08471
0.88701	0.05829
0.89101	0.04153
0.89493	0.02333
0.89879	0.00738
0.90070	-0.00293
0.90446	-0.01083
0.90814	-0.00680
0.90996	-0.01083
0.91355	0.00126
0.91531	0.00690
0.92050	0.02848
0.92388	0.06345
0.92718	0.09196
0.92881	0.12435
0.93201	0.16414
0.93667	0.20603
0.93819	0.26065
0.94118	0.30221
0.94409	0.34894
0.94552	0.39373
0.94832	0.44190
0.95106	0.48330
0.95240	0.49861
0.95240	0.51246
0.95240	0.50683
0.95240	0.50956
0.95372	0.51053
0.95372	0.50393
0.95372	0.49845
0.95372	0.51085
0.95372	0.50376
0.95372	0.50666
0.95372	0.51182
0.95372	0.50505
0.95372	0.49990
0.95372	0.50602
0.95372	0.50296
0.95372	0.50715
0.95372	0.50409
0.95372	0.50683
0.95372	0.50956
0.95372	0.50199
0.95372	0.50699
0.95372	0.50940
0.95372	0.50521
0.95372	0.50554
0.95372	0.50650
0.95372	0.50521
0.95372	0.50602
0.95372	0.50860
0.95372	0.50538
0.95372	0.50457
0.95372	0.50199
0.95372	0.50666
0.95372	0.50699
