
y = -21.24578E-3*cos(1.85256E+0*x+151.89762E-3)+329.07769E-3
Polarization of Light 'theta' Data File Wed, Oct 23, 2024 5:18 PM
Sensor Position (Radians)	Light Intensity (Volts)
1.47044	0.51150
1.47480	0.49813
1.47480	0.47928
1.47917	0.46816
1.48353	0.45495
1.48353	0.43545
1.48789	0.42144
1.48789	0.39469
1.49226	0.37906
1.49662	0.36263
1.49662	0.34297
1.50098	0.33347
1.50098	0.31591
1.50535	0.29915
1.50535	0.29287
1.50535	0.29045
1.50535	0.28836
1.51407	0.25662
1.51407	0.23422
1.51844	0.22697
1.52280	0.20506
1.52280	0.19427
1.52716	0.18202
1.53153	0.17010
1.53153	0.15029
1.53589	0.13143
1.54025	0.11339
1.54462	0.09937
1.54462	0.08777
1.54898	0.07633
1.55334	0.05877
1.55771	0.03783
1.56207	0.03670
1.56643	0.03235
1.56643	0.01753
1.57080	0.00996
1.57516	0.00126
1.57952	-0.00664
1.58389	-0.01131
1.58825	-0.01099
1.59261	-0.01324
1.59698	-0.01485
1.60134	-0.00599
1.60570	-0.00535
1.60570	-0.00293
1.61007	0.00367
1.61879	0.01479
1.61879	0.02156
1.62316	0.03106
1.62316	0.03396
1.63188	0.05297
1.63625	0.07215
1.64061	0.08487
1.64497	0.09970
1.64934	0.11742
1.65370	0.13208
1.65806	0.15899
1.66243	0.17977
1.66679	0.20539
1.67115	0.23052
1.67988	0.25581
1.67988	0.26693
1.68424	0.29061
1.68861	0.31994
1.69297	0.33717
1.69733	0.35554
1.70170	0.37697
1.70606	0.40597
1.71042	0.42466
1.71479	0.44754
1.71479	0.46848
1.72351	0.49474
1.72351	0.51810
1.72788	0.53373
1.73224	0.55468
1.73660	0.57111
1.74097	0.58754
1.74533	0.59463
1.74533	0.60269
1.74969	0.61348
1.75406	0.61880
1.75842	0.62347
1.76278	0.62444
1.76278	0.62975
1.76715	0.62621
1.77151	0.62299
1.77151	0.61622
1.77587	0.61429
1.78024	0.61670
1.78460	0.61380
1.78460	0.60994
1.78896	0.60011
1.79333	0.59689
1.79333	0.59463
1.79769	0.58754
1.80205	0.58158
1.80642	0.57514
1.80642	0.56531
1.81078	0.55645
1.81514	0.54839
1.81951	0.54082
1.82387	0.52922
1.82823	0.51746
1.82823	0.50666
1.83260	0.48798
1.83696	0.47686
1.84132	0.46606
1.84569	0.45704
1.84569	0.45108
1.85005	0.44319
1.85441	0.42482
1.85878	0.40823
1.86314	0.39453
1.86314	0.37262
1.86750	0.35586
1.87187	0.32976
1.87623	0.30560
1.88059	0.28884
1.88496	0.26999
1.88932	0.24147
1.89805	0.20474
1.90241	0.17961
1.90677	0.15576
1.91114	0.14078
1.91550	0.12193
1.91986	0.09277
1.92423	0.07923
1.92859	0.06055
1.93295	0.04218
1.93732	0.03106
1.94168	0.02268
1.94604	0.00915
1.95041	0.00931
1.95477	0.00496
1.95477	-0.00406
1.95913	-0.00857
1.96350	-0.01083
1.96786	-0.01485
1.97222	-0.00793
1.98095	-0.01292
1.98095	-0.00825
1.98531	0.00045
1.98968	0.00496
1.99404	0.00867
1.99840	0.02140
2.00277	0.03557
2.00713	0.04862
2.01149	0.05861
2.01586	0.07521
2.02022	0.09857
2.02458	0.11420
2.02895	0.12483
2.03331	0.14223
2.03767	0.16237
2.04204	0.17300
2.04640	0.19636
2.04640	0.21634
2.05076	0.23471
2.05513	0.24953
2.05949	0.26677
2.05949	0.28272
2.06385	0.29770
2.06822	0.31704
2.06822	0.32702
2.07258	0.34265
2.07694	0.36327
2.08131	0.39002
2.08567	0.42305
2.09003	0.45140
2.09440	0.47331
2.09876	0.49587
2.10312	0.51859
2.10749	0.55484
2.11621	0.58625
2.12058	0.61268
2.12494	0.63862
2.13367	0.65988
2.13803	0.68002
2.14239	0.69919
2.14675	0.71692
2.15548	0.73287
2.15984	0.73045
2.16421	0.73383
2.16421	0.73738
2.16857	0.74124
2.17293	0.74382
2.17730	0.74398
2.18166	0.74108
2.18602	0.73528
2.19039	0.73335
2.19039	0.72239
2.19475	0.72046
2.19911	0.70757
2.20348	0.69484
2.20784	0.67728
2.21657	0.65344
2.22093	0.64619
2.22529	0.63733
2.22966	0.61960
2.23402	0.60301
2.23402	0.59076
2.24275	0.56708
2.24711	0.54823
2.25147	0.52680
2.25584	0.50006
2.26020	0.46864
2.26456	0.44254
2.26893	0.41274
2.27329	0.37906
2.27765	0.35522
2.28202	0.33331
2.28638	0.31269
2.29074	0.28965
2.29511	0.25597
2.29947	0.23213
2.30383	0.21151
2.30820	0.18412
2.31256	0.16833
2.31692	0.15737
2.31692	0.14448
2.32129	0.12531
2.32565	0.10678
2.33001	0.09212
2.33438	0.07682
2.33438	0.06216
2.33874	0.05990
2.34310	0.05007
2.34310	0.03493
2.34747	0.02768
2.35619	0.01463
2.36056	0.00641
2.36492	0.00287
2.36492	-0.00664
2.36928	-0.00615
2.37365	-0.00615
2.37365	-0.00760
2.37801	-0.01276
2.38674	-0.01179
2.39110	-0.00599
2.39546	0.00126
2.39983	0.00206
2.39983	0.00577
2.40419	0.01366
2.40855	0.02011
2.41292	0.02897
2.41292	0.03896
2.41728	0.05136
2.42164	0.05942
2.42601	0.07247
2.43037	0.08213
2.43037	0.09744
2.43473	0.10888
2.43910	0.11967
2.44346	0.13288
2.44782	0.15480
2.44782	0.16946
2.45219	0.17719
2.45655	0.19201
2.45655	0.20909
2.46091	0.22810
2.46528	0.24808
2.46964	0.26741
2.47400	0.28771
2.47837	0.31381
2.48273	0.32928
2.48709	0.34990
2.49146	0.36779
2.49146	0.37874
2.49582	0.39936
2.50018	0.41983
2.50455	0.43368
2.50891	0.45479
2.51327	0.46880
2.51764	0.48943
2.52200	0.50151
2.52636	0.51456
2.53073	0.52858
2.53509	0.54598
2.53509	0.55339
2.53945	0.55596
2.54382	0.56160
2.54818	0.56193
2.54818	0.56209
2.55254	0.57272
2.55691	0.57707
2.56127	0.57723
2.56563	0.57610
2.56563	0.57949
2.57000	0.58190
2.57436	0.58110
2.57436	0.57562
2.57872	0.57369
2.57872	0.57530
2.58309	0.57739
2.58745	0.56837
2.59181	0.56676
2.59181	0.56483
2.59618	0.55838
2.60054	0.54807
2.60054	0.54211
2.60490	0.54082
2.60927	0.53486
2.60927	0.52825
2.61363	0.52052
2.61363	0.51488
2.61799	0.50586
2.62236	0.49796
2.62236	0.48234
2.62672	0.47412
2.63108	0.45430
2.63545	0.43175
2.63981	0.42240
2.63981	0.40581
2.64417	0.39840
2.64854	0.38067
2.64854	0.37133
2.65290	0.35747
2.65726	0.33556
2.66163	0.31720
2.66599	0.29883
2.67035	0.28385
2.67035	0.27160
2.67472	0.24872
2.67908	0.23439
2.68344	0.21763
2.68781	0.19717
2.68781	0.17735
2.69217	0.15834
2.69653	0.14432
2.70090	0.13675
2.70090	0.12145
2.70526	0.11162
2.70526	0.10421
2.70962	0.09357
2.71399	0.08584
2.71835	0.07086
2.71835	0.06119
2.72271	0.04621
2.72708	0.03171
2.73144	0.02736
2.73580	0.01624
2.74017	0.01076
2.74453	-0.00390
2.74889	-0.00889
2.75326	-0.01131
2.75762	-0.01212
2.76198	-0.00857
2.76198	-0.01373
2.76635	-0.00744
2.77071	-0.00938
2.77071	-0.00422
2.77507	0.00319
2.77944	0.00754
2.78380	0.01688
2.78816	0.02333
2.79253	0.03122
2.79689	0.04750
2.80125	0.05620
2.80562	0.06941
2.80998	0.09003
2.81434	0.11532
2.81871	0.14320
2.82307	0.16511
2.82743	0.19169
2.83180	0.20667
2.83616	0.23229
2.84052	0.25549
2.84489	0.27160
2.84925	0.29077
2.85361	0.31478
2.85798	0.34861
2.86234	0.38728
2.86670	0.41805
2.87107	0.44544
2.87543	0.46687
2.87979	0.48894
2.88416	0.51005
2.88852	0.53728
2.89288	0.56660
2.89725	0.59350
2.90161	0.60784
2.90161	0.62460
2.90597	0.63410
2.90597	0.64119
2.91034	0.65263
2.91034	0.67164
2.91470	0.68920
2.91906	0.70564
2.92343	0.71128
2.92779	0.72481
2.92779	0.73834
2.93652	0.74173
2.94088	0.74414
2.94524	0.76090
2.94961	0.77685
2.95397	0.78652
2.96270	0.78974
2.96706	0.81052
2.97142	0.83308
2.97579	0.83308
2.98015	0.82744
2.98451	0.80939
2.98888	0.79828
2.99324	0.77572
2.99760	0.76154
3.00197	0.74350
3.00633	0.71144
3.01506	0.68485
3.01942	0.66294
3.02378	0.64055
3.02815	0.61976
3.03251	0.60543
3.03251	0.59044
3.03687	0.57111
3.04124	0.55951
3.04124	0.54549
3.04560	0.53599
3.04560	0.50747
3.04996	0.48926
3.05433	0.47557
3.05433	0.45479
3.05869	0.43271
3.06305	0.41403
3.06305	0.40452
3.06742	0.38986
3.06742	0.36569
3.07178	0.35200
3.07614	0.32751
3.07614	0.31317
3.08051	0.29593
3.08487	0.28739
3.08487	0.28224
3.08923	0.26854
3.09360	0.23648
3.09796	0.20925
3.09796	0.19781
3.10232	0.17800
3.10669	0.16672
3.10669	0.15319
3.11105	0.14158
3.11105	0.13595
3.11541	0.12934
3.11541	0.12531
3.11541	0.12112
3.11541	0.11162
3.11541	0.11903
3.11541	0.11420
3.11541	0.10630
3.11541	0.10856
3.11978	0.10050
3.11978	0.10002
3.11978	0.09003
3.12414	0.08665
3.12414	0.07988
3.12414	0.07070
3.12850	0.06892
3.12850	0.06490
3.12850	0.05475
3.13287	0.04814
3.13287	0.04298
3.13287	0.04476
3.13723	0.04170
3.13723	0.03090
3.13723	0.02655
3.14159	0.02462
0.00000	0.00690
0.00000	0.00883
0.00000	0.00367
0.00000	0.00690
0.00000	0.00641
0.00000	0.00835
0.00000	0.01092
0.00000	0.00367
0.00000	0.00754
0.00000	0.00609
0.00000	0.00899
0.00000	0.00335
0.00000	0.00609
0.00000	0.00432
0.00000	0.00142
0.00000	0.00770
0.00000	0.00963
0.00000	0.01157
0.00000	0.00673
-0.00436	0.01060
-0.00436	0.01125
-0.00436	0.00400
-0.00436	0.00851
-0.00436	0.01141
-0.00436	0.01253
-0.00436	0.01092
-0.00436	0.01479
-0.00436	0.01108
-0.00436	0.01511
-0.00873	0.02575
-0.01309	0.03316
-0.01309	0.03590
-0.01745	0.05072
-0.02182	0.06361
-0.02618	0.07795
-0.03054	0.09212
-0.03491	0.10695
-0.03491	0.12290
-0.03927	0.14158
-0.04363	0.14642
-0.04363	0.16495
-0.04800	0.17397
-0.05236	0.19217
-0.05236	0.20990
-0.05672	0.22230
-0.06109	0.24180
-0.06545	0.26177
-0.06545	0.27579
-0.06545	0.28642
-0.06981	0.30350
-0.06981	0.31140
-0.07418	0.32042
-0.07418	0.33637
-0.07854	0.35586
-0.08290	0.37326
-0.08290	0.39228
-0.08727	0.40468
-0.09163	0.42208
-0.09163	0.43835
-0.09599	0.45624
-0.10036	0.47847
-0.10036	0.49023
-0.10472	0.49990
-0.10472	0.52761
-0.10908	0.54694
-0.11345	0.56160
-0.11345	0.58045
-0.11781	0.59689
-0.11781	0.60236
-0.12217	0.61719
-0.12217	0.63620
-0.12217	0.63749
-0.12654	0.64442
-0.12654	0.65150
-0.12654	0.65457
-0.12654	0.66278
-0.12654	0.66778
-0.13090	0.67116
-0.13090	0.68421
-0.13090	0.69452
-0.13526	0.70354
-0.13526	0.70902
-0.13963	0.70983
-0.13963	0.72304
-0.14399	0.74302
-0.14399	0.75558
-0.14835	0.76235
-0.14835	0.77185
-0.15272	0.78217
-0.15708	0.79151
-0.15708	0.79489
-0.16144	0.79731
-0.16144	0.79199
-0.16581	0.80134
-0.16581	0.79924
-0.17017	0.80392
-0.17017	0.79779
-0.17453	0.79457
-0.17453	0.79908
-0.17890	0.79618
-0.17890	0.78571
-0.18326	0.79087
-0.18762	0.78571
-0.19199	0.78281
-0.19199	0.77572
-0.19635	0.77169
-0.20071	0.76799
-0.20508	0.75526
-0.20944	0.74785
-0.21380	0.74849
-0.21380	0.73883
-0.21817	0.73705
-0.22253	0.72578
-0.22253	0.71965
-0.22689	0.71192
-0.23126	0.69581
-0.23126	0.68453
-0.23562	0.68308
-0.23562	0.67116
-0.23998	0.64989
-0.24435	0.64425
-0.24435	0.62992
-0.24871	0.61525
-0.25307	0.59270
-0.25744	0.57852
-0.25744	0.56176
-0.26180	0.54098
-0.26616	0.52342
-0.26616	0.50376
-0.27053	0.48459
-0.27489	0.46590
-0.27489	0.44464
-0.27925	0.43513
-0.27925	0.42128
-0.28362	0.40194
-0.28362	0.38325
-0.28798	0.36859
-0.29234	0.35393
-0.29671	0.33798
-0.29671	0.31655
-0.30107	0.30286
-0.30543	0.28723
-0.30543	0.26806
-0.30980	0.25307
-0.31416	0.23487
-0.31852	0.21102
-0.31852	0.18911
-0.32289	0.16736
-0.32725	0.15351
-0.33161	0.13514
-0.33161	0.12483
-0.33598	0.11146
-0.34034	0.09647
-0.34034	0.08874
-0.34470	0.07360
-0.34907	0.05990
-0.34907	0.05620
-0.35343	0.04846
-0.35343	0.03831
-0.35779	0.03122
-0.35779	0.02720
-0.36216	0.02832
-0.36216	0.02220
-0.36216	0.01672
-0.36652	0.01205
-0.36652	0.01076
-0.37088	0.00609
-0.37525	-0.00003
-0.37525	-0.00261
-0.37961	-0.00261
-0.38397	-0.00599
-0.38397	-0.01034
-0.38834	-0.00970
-0.39270	-0.01292
-0.39706	-0.01050
-0.39706	-0.00777
-0.40143	-0.00180
-0.40579	-0.00358
-0.41015	0.00577
-0.41015	0.01157
-0.41452	0.02156
-0.41888	0.02848
-0.42324	0.03686
-0.42761	0.04653
-0.42761	0.05249
-0.43197	0.06087
-0.43633	0.07070
-0.43633	0.07956
-0.44070	0.09551
-0.44506	0.10050
-0.44506	0.10630
-0.44506	0.10469
-0.44506	0.10598
-0.44506	0.11387
-0.44942	0.12225
-0.44942	0.13079
-0.45379	0.13965
-0.45379	0.14674
-0.45815	0.16124
-0.45815	0.16994
-0.46251	0.18831
-0.46688	0.20184
-0.47124	0.22134
-0.47124	0.23084
-0.47560	0.25179
-0.47997	0.26467
-0.48433	0.28030
-0.48433	0.29690
-0.48869	0.30914
-0.49306	0.32670
-0.49742	0.34459
-0.50178	0.36182
-0.50615	0.38357
-0.51051	0.40098
-0.51051	0.41773
-0.51487	0.42579
-0.51924	0.43771
-0.51924	0.45398
-0.52360	0.46510
-0.52796	0.46929
-0.53233	0.48073
-0.53669	0.49152
-0.53669	0.50231
-0.54105	0.51085
-0.54542	0.51939
-0.54978	0.53421
-0.54978	0.54888
-0.55414	0.55999
-0.55414	0.56918
-0.55851	0.56660
-0.55851	0.56499
-0.55851	0.55951
-0.55851	0.55903
-0.56287	0.56193
-0.56287	0.56176
-0.56287	0.55468
-0.56723	0.56176
-0.56723	0.57159
-0.57160	0.57852
-0.57160	0.58255
-0.57160	0.57514
-0.57160	0.58029
-0.57596	0.57240
-0.57596	0.57755
-0.58032	0.57739
-0.58032	0.57063
-0.58032	0.57578
-0.58469	0.57788
-0.58469	0.56982
-0.58905	0.57449
-0.58905	0.58061
-0.59341	0.58931
-0.59341	0.59125
-0.59778	0.58980
-0.60214	0.58029
-0.60214	0.56499
-0.60650	0.56080
-0.61087	0.55065
-0.61523	0.54034
-0.61523	0.52439
-0.61959	0.51408
-0.62396	0.50231
-0.62832	0.48636
-0.62832	0.47380
-0.63268	0.46268
-0.63705	0.44721
-0.64141	0.43368
-0.64577	0.42885
-0.64577	0.40710
-0.65014	0.38454
-0.65450	0.37600
-0.65886	0.35232
-0.66323	0.33282
-0.66759	0.31430
-0.67632	0.27982
-0.67632	0.25968
-0.68068	0.24389
-0.68504	0.22617
-0.68941	0.20764
-0.69377	0.19056
-0.69813	0.17606
-0.70250	0.16156
-0.70250	0.14336
-0.70686	0.13272
-0.71122	0.11291
-0.71122	0.10985
-0.71558	0.09309
-0.71995	0.08246
-0.72431	0.07553
-0.72867	0.06087
-0.72867	0.05233
-0.73304	0.04137
-0.73740	0.02800
-0.74176	0.02397
-0.74613	0.01302
-0.74613	0.01028
-0.75049	0.00802
-0.75485	-0.00213
-0.75922	-0.00084
-0.75922	-0.00922
-0.76358	-0.00664
-0.76794	-0.01421
-0.77231	-0.00873
-0.77667	-0.01131
-0.77667	-0.00680
-0.78103	-0.00632
-0.78540	-0.00164
-0.78976	-0.00197
-0.79412	0.01205
-0.79412	0.00963
-0.79849	0.01769
-0.79849	0.02542
-0.80285	0.03042
-0.80721	0.04170
-0.80721	0.05281
-0.81158	0.05845
-0.81594	0.06780
-0.81594	0.08101
-0.82030	0.08584
-0.82030	0.10066
-0.82467	0.11146
-0.82903	0.12676
-0.83339	0.14497
-0.83339	0.15480
-0.83776	0.17671
-0.84212	0.18992
-0.84648	0.20555
-0.84648	0.23261
-0.85085	0.25211
-0.85521	0.27289
-0.85957	0.29384
-0.86394	0.31559
-0.86830	0.33589
-0.86830	0.35393
-0.87266	0.38245
-0.87703	0.40371
-0.88139	0.41693
-0.88575	0.44705
-0.89012	0.47122
-0.89448	0.49088
-0.89884	0.50457
-0.90321	0.51939
-0.90757	0.53969
-0.90757	0.55258
-0.91193	0.57707
-0.91630	0.59463
-0.92502	0.62540
-0.92939	0.63813
-0.93375	0.65875
-0.93811	0.67100
-0.94248	0.68663
-0.95120	0.70628
-0.95557	0.71530
-0.95993	0.71128
-0.95993	0.70789
-0.95993	0.71385
-0.96429	0.71112
-0.96429	0.70838
-0.96866	0.70983
-0.96866	0.71563
-0.97302	0.71659
-0.97738	0.71708
-0.98175	0.71675
-0.98175	0.71305
-0.98611	0.71901
-0.99047	0.71756
-0.99047	0.70999
-0.99484	0.70805
-0.99920	0.70515
-1.00356	0.69194
-1.00793	0.68115
-1.00793	0.67519
-1.01229	0.65827
