y = 350.24710E-3 + (-6.79213E-3x) + (-38.821487E-3x^2)
Polarization of Light 'cos(theta)' Data File Wed, Oct 23, 2024 5:18 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.56641	0.55693
0.56280	0.56289
0.56280	0.56144
0.55919	0.57014
0.55919	0.57336
0.55557	0.57498
0.55194	0.58400
0.55194	0.58996
0.54829	0.58883
0.54464	0.58851
0.54097	0.59221
0.53730	0.60204
0.53361	0.59576
0.53361	0.58754
0.52992	0.58561
0.52992	0.59270
0.52621	0.58271
0.52250	0.57224
0.52250	0.57079
0.51504	0.55903
0.51504	0.55097
0.51129	0.53470
0.50754	0.52423
0.50377	0.51230
0.50000	0.49361
0.49622	0.48089
0.49242	0.46800
0.48862	0.45446
0.48862	0.43739
0.48481	0.41435
0.48099	0.40081
0.47716	0.37858
0.47332	0.35506
0.46947	0.34877
0.46947	0.33395
0.46561	0.31994
0.46175	0.30318
0.46175	0.28884
0.45787	0.27789
0.45787	0.27096
0.45399	0.25259
0.45010	0.23890
0.45010	0.22601
0.44620	0.20619
0.44229	0.18428
0.43445	0.15222
0.43051	0.13482
0.42657	0.11436
0.42657	0.10485
0.42262	0.09067
0.41866	0.07650
0.41469	0.05797
0.41072	0.04250
0.40674	0.03960
0.40275	0.02365
0.39875	0.01527
0.39474	0.00303
0.39073	-0.00470
0.38268	-0.01083
0.37865	-0.01067
0.37056	-0.00922
0.36650	-0.00503
0.36244	-0.00197
0.36244	0.00174
0.35837	0.00432
0.35021	0.02107
0.34612	0.03573
0.34202	0.04959
0.33792	0.06828
0.33381	0.08213
0.32969	0.09728
0.32557	0.12580
0.32144	0.14642
0.31730	0.17429
0.31316	0.19991
0.30902	0.22875
0.30486	0.24647
0.30071	0.26129
0.29654	0.28272
0.29237	0.30044
0.29237	0.31897
0.28820	0.34410
0.27983	0.37906
0.27564	0.41322
0.27144	0.44029
0.27144	0.46784
0.26303	0.49764
0.26303	0.51891
0.25882	0.54581
0.25460	0.57272
0.25038	0.59463
0.24615	0.62138
0.24192	0.64264
0.23769	0.66729
0.23345	0.68969
0.22495	0.70097
0.22070	0.71659
0.21644	0.73609
0.21218	0.74608
0.20791	0.75462
0.20364	0.76380
0.19937	0.78410
0.19509	0.79812
0.19081	0.80730
0.19081	0.81616
0.18652	0.82647
0.18224	0.84548
0.17794	0.85161
0.17365	0.85354
0.16935	0.85338
0.16935	0.84387
0.16505	0.84371
0.16074	0.82550
0.15643	0.81117
0.15212	0.79924
0.15212	0.78974
0.14781	0.76960
0.14349	0.75284
0.13917	0.73512
0.13917	0.71998
0.13485	0.70854
0.13053	0.69710
0.13053	0.68163
0.12620	0.67019
0.12620	0.65424
0.12187	0.64603
0.11754	0.63475
0.11754	0.62685
0.11320	0.61751
0.11320	0.59898
0.10887	0.59109
0.10887	0.57433
0.10453	0.55935
0.10453	0.55242
0.10019	0.53679
0.10019	0.51150
0.09585	0.49813
0.09585	0.47928
0.09150	0.46816
0.08716	0.45495
0.08716	0.43545
0.08281	0.42144
0.08281	0.39469
0.07846	0.37906
0.07411	0.36263
0.07411	0.34297
0.06976	0.33347
0.06976	0.31591
0.06540	0.29915
0.06540	0.29287
0.06540	0.29045
0.06540	0.28836
0.05669	0.25662
0.05669	0.23422
0.05234	0.22697
0.04798	0.20506
0.04798	0.19427
0.04362	0.18202
0.03926	0.17010
0.03926	0.15029
0.03490	0.13143
0.03054	0.11339
0.02618	0.09937
0.02618	0.08777
0.02181	0.07633
0.01745	0.05877
0.01309	0.03783
0.00873	0.03670
0.00436	0.03235
0.00436	0.01753
0.00000	0.00996
-0.00436	0.00126
-0.00873	-0.00664
-0.01309	-0.01131
-0.01745	-0.01099
-0.02181	-0.01324
-0.02618	-0.01485
-0.03054	-0.00599
-0.03490	-0.00535
-0.03490	-0.00293
-0.03926	0.00367
-0.04798	0.01479
-0.04798	0.02156
-0.05234	0.03106
-0.05234	0.03396
-0.06105	0.05297
-0.06540	0.07215
-0.06976	0.08487
-0.07411	0.09970
-0.07846	0.11742
-0.08281	0.13208
-0.08716	0.15899
-0.09150	0.17977
-0.09585	0.20539
-0.10019	0.23052
-0.10887	0.25581
-0.10887	0.26693
-0.11320	0.29061
-0.11754	0.31994
-0.12187	0.33717
-0.12620	0.35554
-0.13053	0.37697
-0.13485	0.40597
-0.13917	0.42466
-0.14349	0.44754
-0.14349	0.46848
-0.15212	0.49474
-0.15212	0.51810
-0.15643	0.53373
-0.16074	0.55468
-0.16505	0.57111
-0.16935	0.58754
-0.17365	0.59463
-0.17365	0.60269
-0.17794	0.61348
-0.18224	0.61880
-0.18652	0.62347
-0.19081	0.62444
-0.19081	0.62975
-0.19509	0.62621
-0.19937	0.62299
-0.19937	0.61622
-0.20364	0.61429
-0.20791	0.61670
-0.21218	0.61380
-0.21218	0.60994
-0.21644	0.60011
-0.22070	0.59689
-0.22070	0.59463
-0.22495	0.58754
-0.22920	0.58158
-0.23345	0.57514
-0.23345	0.56531
-0.23769	0.55645
-0.24192	0.54839
-0.24615	0.54082
-0.25038	0.52922
-0.25460	0.51746
-0.25460	0.50666
-0.25882	0.48798
-0.26303	0.47686
-0.26724	0.46606
-0.27144	0.45704
-0.27144	0.45108
-0.27564	0.44319
-0.27983	0.42482
-0.28402	0.40823
-0.28820	0.39453
-0.28820	0.37262
-0.29237	0.35586
-0.29654	0.32976
-0.30071	0.30560
-0.30486	0.28884
-0.30902	0.26999
-0.31316	0.24147
-0.32144	0.20474
-0.32557	0.17961
-0.32969	0.15576
-0.33381	0.14078
-0.33792	0.12193
-0.34202	0.09277
-0.34612	0.07923
-0.35021	0.06055
-0.35429	0.04218
-0.35837	0.03106
-0.36244	0.02268
-0.36650	0.00915
-0.37056	0.00931
-0.37461	0.00496
-0.37461	-0.00406
-0.37865	-0.00857
-0.38268	-0.01083
-0.38671	-0.01485
-0.39073	-0.00793
-0.39875	-0.01292
-0.39875	-0.00825
-0.40275	0.00045
-0.40674	0.00496
-0.41072	0.00867
-0.41469	0.02140
-0.41866	0.03557
-0.42262	0.04862
-0.42657	0.05861
-0.43051	0.07521
-0.43445	0.09857
-0.43837	0.11420
-0.44229	0.12483
-0.44620	0.14223
-0.45010	0.16237
-0.45399	0.17300
-0.45787	0.19636
-0.45787	0.21634
-0.46175	0.23471
-0.46561	0.24953
-0.46947	0.26677
-0.46947	0.28272
-0.47332	0.29770
-0.47716	0.31704
-0.47716	0.32702
-0.48099	0.34265
-0.48481	0.36327
-0.48862	0.39002
-0.49242	0.42305
-0.49622	0.45140
-0.50000	0.47331
-0.50377	0.49587
-0.50754	0.51859
-0.51129	0.55484
-0.51877	0.58625
-0.52250	0.61268
-0.52621	0.63862
-0.53361	0.65988
-0.53730	0.68002
-0.54097	0.69919
-0.54464	0.71692
-0.55194	0.73287
-0.55557	0.73045
-0.55919	0.73383
-0.55919	0.73738
-0.56280	0.74124
-0.56641	0.74382
-0.57000	0.74398
-0.57358	0.74108
-0.57715	0.73528
-0.58070	0.73335
-0.58070	0.72239
-0.58425	0.72046
-0.58779	0.70757
-0.59131	0.69484
-0.59482	0.67728
-0.60182	0.65344
-0.60529	0.64619
-0.60876	0.63733
-0.61222	0.61960
-0.61566	0.60301
-0.61566	0.59076
-0.62251	0.56708
-0.62592	0.54823
-0.62932	0.52680
-0.63271	0.50006
-0.63608	0.46864
-0.63944	0.44254
-0.64279	0.41274
-0.64612	0.37906
-0.64945	0.35522
-0.65276	0.33331
-0.65606	0.31269
-0.65935	0.28965
-0.66262	0.25597
-0.66588	0.23213
-0.66913	0.21151
-0.67237	0.18412
-0.67559	0.16833
-0.67880	0.15737
-0.67880	0.14448
-0.68200	0.12531
-0.68518	0.10678
-0.68835	0.09212
-0.69151	0.07682
-0.69151	0.06216
-0.69466	0.05990
-0.69779	0.05007
-0.69779	0.03493
-0.70091	0.02768
-0.70711	0.01463
-0.71019	0.00641
-0.71325	0.00287
-0.71325	-0.00664
-0.71630	-0.00615
-0.71934	-0.00615
-0.71934	-0.00760
-0.72236	-0.01276
-0.72837	-0.01179
-0.73135	-0.00599
-0.73432	0.00126
-0.73728	0.00206
-0.73728	0.00577
-0.74022	0.01366
-0.74314	0.02011
-0.74606	0.02897
-0.74606	0.03896
-0.74896	0.05136
-0.75184	0.05942
-0.75471	0.07247
-0.75756	0.08213
-0.75756	0.09744
-0.76041	0.10888
-0.76323	0.11967
-0.76604	0.13288
-0.76884	0.15480
-0.76884	0.16946
-0.77162	0.17719
-0.77439	0.19201
-0.77439	0.20909
-0.77715	0.22810
-0.77988	0.24808
-0.78261	0.26741
-0.78532	0.28771
-0.78801	0.31381
-0.79069	0.32928
-0.79335	0.34990
-0.79600	0.36779
-0.79600	0.37874
-0.79864	0.39936
-0.80125	0.41983
-0.80386	0.43368
-0.80644	0.45479
-0.80902	0.46880
-0.81157	0.48943
-0.81412	0.50151
-0.81664	0.51456
-0.81915	0.52858
-0.82165	0.54598
-0.82165	0.55339
-0.82413	0.55596
-0.82659	0.56160
-0.82904	0.56193
-0.82904	0.56209
-0.83147	0.57272
-0.83389	0.57707
-0.83629	0.57723
-0.83867	0.57610
-0.83867	0.57949
-0.84104	0.58190
-0.84339	0.58110
-0.84339	0.57562
-0.84573	0.57369
-0.84573	0.57530
-0.84805	0.57739
-0.85035	0.56837
-0.85264	0.56676
-0.85264	0.56483
-0.85491	0.55838
-0.85717	0.54807
-0.85717	0.54211
-0.85941	0.54082
-0.86163	0.53486
-0.86163	0.52825
-0.86384	0.52052
-0.86384	0.51488
-0.86603	0.50586
-0.86820	0.49796
-0.86820	0.48234
-0.87036	0.47412
-0.87250	0.45430
-0.87462	0.43175
-0.87673	0.42240
-0.87673	0.40581
-0.87882	0.39840
-0.88089	0.38067
-0.88089	0.37133
-0.88295	0.35747
-0.88499	0.33556
-0.88701	0.31720
-0.88902	0.29883
-0.89101	0.28385
-0.89101	0.27160
-0.89298	0.24872
-0.89493	0.23439
-0.89687	0.21763
-0.89879	0.19717
-0.89879	0.17735
-0.90070	0.15834
-0.90259	0.14432
-0.90446	0.13675
-0.90446	0.12145
-0.90631	0.11162
-0.90631	0.10421
-0.90814	0.09357
-0.90996	0.08584
-0.91176	0.07086
-0.91176	0.06119
-0.91355	0.04621
-0.91531	0.03171
-0.91706	0.02736
-0.91879	0.01624
-0.92050	0.01076
-0.92220	-0.00390
-0.92388	-0.00889
-0.92554	-0.01131
-0.92718	-0.01212
-0.92881	-0.00857
-0.92881	-0.01373
-0.93042	-0.00744
-0.93201	-0.00938
-0.93201	-0.00422
-0.93358	0.00319
-0.93514	0.00754
-0.93667	0.01688
-0.93819	0.02333
-0.93969	0.03122
-0.94118	0.04750
-0.94264	0.05620
-0.94409	0.06941
-0.94552	0.09003
-0.94693	0.11532
-0.94832	0.14320
-0.94970	0.16511
-0.95106	0.19169
-0.95240	0.20667
-0.95372	0.23229
-0.95502	0.25549
-0.95630	0.27160
-0.95757	0.29077
-0.95882	0.31478
-0.96005	0.34861
-0.96126	0.38728
-0.96246	0.41805
-0.96363	0.44544
-0.96479	0.46687
-0.96593	0.48894
-0.96705	0.51005
-0.96815	0.53728
-0.96923	0.56660
-0.97030	0.59350
-0.97134	0.60784
-0.97134	0.62460
-0.97237	0.63410
-0.97237	0.64119
-0.97338	0.65263
-0.97338	0.67164
-0.97437	0.68920
-0.97534	0.70564
-0.97630	0.71128
-0.97723	0.72481
-0.97723	0.73834
-0.97905	0.74173
-0.97992	0.74414
-0.98079	0.76090
-0.98163	0.77685
-0.98245	0.78652
-0.98404	0.78974
-0.98481	0.81052
-0.98556	0.83308
-0.98629	0.83308
-0.98700	0.82744
-0.98769	0.80939
-0.98836	0.79828
-0.98902	0.77572
-0.98965	0.76154
-0.99027	0.74350
-0.99087	0.71144
-0.99200	0.68485
-0.99255	0.66294
-0.99307	0.64055
-0.99357	0.61976
-0.99406	0.60543
-0.99406	0.59044
-0.99452	0.57111
-0.99497	0.55951
-0.99497	0.54549
-0.99540	0.53599
-0.99540	0.50747
-0.99580	0.48926
-0.99619	0.47557
-0.99619	0.45479
-0.99657	0.43271
-0.99692	0.41403
-0.99692	0.40452
-0.99725	0.38986
-0.99725	0.36569
-0.99756	0.35200
-0.99786	0.32751
-0.99786	0.31317
-0.99813	0.29593
-0.99839	0.28739
-0.99839	0.28224
-0.99863	0.26854
-0.99885	0.23648
-0.99905	0.20925
-0.99905	0.19781
-0.99923	0.17800
-0.99939	0.16672
-0.99939	0.15319
-0.99953	0.14158
-0.99953	0.13595
-0.99966	0.12934
-0.99966	0.12531
-0.99966	0.12112
-0.99966	0.11162
-0.99966	0.11903
-0.99966	0.11420
-0.99966	0.10630
-0.99966	0.10856
-0.99976	0.10050
-0.99976	0.10002
-0.99976	0.09003
-0.99985	0.08665
-0.99985	0.07988
-0.99985	0.07070
-0.99991	0.06892
-0.99991	0.06490
-0.99991	0.05475
-0.99996	0.04814
-0.99996	0.04298
-0.99996	0.04476
-0.99999	0.04170
-0.99999	0.03090
-0.99999	0.02655
-1.00000	0.02462
1.00000	0.00690
1.00000	0.00883
1.00000	0.00367
1.00000	0.00690
1.00000	0.00641
1.00000	0.00835
1.00000	0.01092
1.00000	0.00367
1.00000	0.00754
1.00000	0.00609
1.00000	0.00899
1.00000	0.00335
1.00000	0.00609
1.00000	0.00432
1.00000	0.00142
1.00000	0.00770
1.00000	0.00963
1.00000	0.01157
1.00000	0.00673
0.99999	0.01060
0.99999	0.01125
0.99999	0.00400
0.99999	0.00851
0.99999	0.01141
0.99999	0.01253
0.99999	0.01092
0.99999	0.01479
0.99999	0.01108
0.99999	0.01511
0.99996	0.02575
0.99991	0.03316
0.99991	0.03590
0.99985	0.05072
0.99976	0.06361
0.99966	0.07795
0.99953	0.09212
0.99939	0.10695
0.99939	0.12290
0.99923	0.14158
0.99905	0.14642
0.99905	0.16495
0.99885	0.17397
0.99863	0.19217
0.99863	0.20990
0.99839	0.22230
0.99813	0.24180
0.99786	0.26177
0.99786	0.27579
0.99786	0.28642
0.99756	0.30350
0.99756	0.31140
0.99725	0.32042
0.99725	0.33637
0.99692	0.35586
0.99657	0.37326
0.99657	0.39228
0.99619	0.40468
0.99580	0.42208
0.99580	0.43835
0.99540	0.45624
0.99497	0.47847
0.99497	0.49023
0.99452	0.49990
0.99452	0.52761
0.99406	0.54694
0.99357	0.56160
0.99357	0.58045
0.99307	0.59689
0.99307	0.60236
0.99255	0.61719
0.99255	0.63620
0.99255	0.63749
0.99200	0.64442
0.99200	0.65150
0.99200	0.65457
0.99200	0.66278
0.99200	0.66778
0.99144	0.67116
0.99144	0.68421
0.99144	0.69452
0.99087	0.70354
0.99087	0.70902
0.99027	0.70983
0.99027	0.72304
0.98965	0.74302
0.98965	0.75558
0.98902	0.76235
0.98902	0.77185
0.98836	0.78217
0.98769	0.79151
0.98769	0.79489
0.98700	0.79731
0.98700	0.79199
0.98629	0.80134
0.98629	0.79924
0.98556	0.80392
0.98556	0.79779
0.98481	0.79457
0.98481	0.79908
0.98404	0.79618
0.98404	0.78571
0.98325	0.79087
0.98245	0.78571
0.98163	0.78281
0.98163	0.77572
0.98079	0.77169
0.97992	0.76799
0.97905	0.75526
0.97815	0.74785
0.97723	0.74849
0.97723	0.73883
0.97630	0.73705
0.97534	0.72578
0.97534	0.71965
0.97437	0.71192
0.97338	0.69581
0.97338	0.68453
0.97237	0.68308
0.97237	0.67116
0.97134	0.64989
0.97030	0.64425
0.97030	0.62992
0.96923	0.61525
0.96815	0.59270
0.96705	0.57852
0.96705	0.56176
0.96593	0.54098
0.96479	0.52342
0.96479	0.50376
0.96363	0.48459
0.96246	0.46590
0.96246	0.44464
0.96126	0.43513
0.96126	0.42128
0.96005	0.40194
0.96005	0.38325
0.95882	0.36859
0.95757	0.35393
0.95630	0.33798
0.95630	0.31655
0.95502	0.30286
0.95372	0.28723
0.95372	0.26806
0.95240	0.25307
0.95106	0.23487
0.94970	0.21102
0.94970	0.18911
0.94832	0.16736
0.94693	0.15351
0.94552	0.13514
0.94552	0.12483
0.94409	0.11146
0.94264	0.09647
0.94264	0.08874
0.94118	0.07360
0.93969	0.05990
0.93969	0.05620
0.93819	0.04846
0.93819	0.03831
0.93667	0.03122
0.93667	0.02720
0.93514	0.02832
0.93514	0.02220
0.93514	0.01672
0.93358	0.01205
0.93358	0.01076
0.93201	0.00609
0.93042	-0.00003
0.93042	-0.00261
0.92881	-0.00261
0.92718	-0.00599
0.92718	-0.01034
0.92554	-0.00970
0.92388	-0.01292
0.92220	-0.01050
0.92220	-0.00777
0.92050	-0.00180
0.91879	-0.00358
0.91706	0.00577
0.91706	0.01157
0.91531	0.02156
0.91355	0.02848
0.91176	0.03686
0.90996	0.04653
0.90996	0.05249
0.90814	0.06087
0.90631	0.07070
0.90631	0.07956
0.90446	0.09551
0.90259	0.10050
0.90259	0.10630
0.90259	0.10469
0.90259	0.10598
0.90259	0.11387
0.90070	0.12225
0.90070	0.13079
0.89879	0.13965
0.89879	0.14674
0.89687	0.16124
0.89687	0.16994
0.89493	0.18831
0.89298	0.20184
0.89101	0.22134
0.89101	0.23084
0.88902	0.25179
0.88701	0.26467
0.88499	0.28030
0.88499	0.29690
0.88295	0.30914
0.88089	0.32670
0.87882	0.34459
0.87673	0.36182
0.87462	0.38357
0.87250	0.40098
0.87250	0.41773
0.87036	0.42579
0.86820	0.43771
0.86820	0.45398
0.86603	0.46510
0.86384	0.46929
0.86163	0.48073
0.85941	0.49152
0.85941	0.50231
0.85717	0.51085
0.85491	0.51939
0.85264	0.53421
0.85264	0.54888
0.85035	0.55999
0.85035	0.56918
0.84805	0.56660
0.84805	0.56499
0.84805	0.55951
0.84805	0.55903
0.84573	0.56193
0.84573	0.56176
0.84573	0.55468
0.84339	0.56176
0.84339	0.57159
0.84104	0.57852
0.84104	0.58255
0.84104	0.57514
0.84104	0.58029
0.83867	0.57240
0.83867	0.57755
0.83629	0.57739
0.83629	0.57063
0.83629	0.57578
0.83389	0.57788
0.83389	0.56982
0.83147	0.57449
0.83147	0.58061
0.82904	0.58931
0.82904	0.59125
0.82659	0.58980
0.82413	0.58029
0.82413	0.56499
0.82165	0.56080
0.81915	0.55065
0.81664	0.54034
0.81664	0.52439
0.81412	0.51408
0.81157	0.50231
0.80902	0.48636
0.80902	0.47380
0.80644	0.46268
0.80386	0.44721
0.80125	0.43368
0.79864	0.42885
0.79864	0.40710
0.79600	0.38454
0.79335	0.37600
0.79069	0.35232
0.78801	0.33282
0.78532	0.31430
0.77988	0.27982
0.77988	0.25968
0.77715	0.24389
0.77439	0.22617
0.77162	0.20764
0.76884	0.19056
0.76604	0.17606
0.76323	0.16156
0.76323	0.14336
0.76041	0.13272
0.75756	0.11291
0.75756	0.10985
0.75471	0.09309
0.75184	0.08246
0.74896	0.07553
0.74606	0.06087
0.74606	0.05233
0.74314	0.04137
0.74022	0.02800
0.73728	0.02397
0.73432	0.01302
0.73432	0.01028
0.73135	0.00802
0.72837	-0.00213
0.72537	-0.00084
0.72537	-0.00922
0.72236	-0.00664
0.71934	-0.01421
0.71630	-0.00873
0.71325	-0.01131
0.71325	-0.00680
0.71019	-0.00632
0.70711	-0.00164
0.70401	-0.00197
0.70091	0.01205
0.70091	0.00963
0.69779	0.01769
0.69779	0.02542
0.69466	0.03042
0.69151	0.04170
0.69151	0.05281
0.68835	0.05845
0.68518	0.06780
0.68518	0.08101
0.68200	0.08584
0.68200	0.10066
0.67880	0.11146
0.67559	0.12676
0.67237	0.14497
0.67237	0.15480
0.66913	0.17671
0.66588	0.18992
0.66262	0.20555
0.66262	0.23261
0.65935	0.25211
0.65606	0.27289
0.65276	0.29384
0.64945	0.31559
0.64612	0.33589
0.64612	0.35393
0.64279	0.38245
0.63944	0.40371
0.63608	0.41693
0.63271	0.44705
0.62932	0.47122
0.62592	0.49088
0.62251	0.50457
0.61909	0.51939
0.61566	0.53969
0.61566	0.55258
0.61222	0.57707
0.60876	0.59463
0.60182	0.62540
0.59832	0.63813
0.59482	0.65875
0.59131	0.67100
0.58779	0.68663
0.58070	0.70628
0.57715	0.71530
0.57358	0.71128
0.57358	0.70789
0.57358	0.71385
0.57000	0.71112
0.57000	0.70838
0.56641	0.70983
0.56641	0.71563
0.56280	0.71659
0.55919	0.71708
0.55557	0.71675
0.55557	0.71305
0.55194	0.71901
0.54829	0.71756
