Polarization of Light 'cos squared(2xtheta)'  Data File Wed, Oct 23, 2024 4:57 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.62863	1.59627
0.62863	1.57951
0.62863	1.56565
0.63173	1.53553
0.63173	1.49960
0.63488	1.46593
0.63806	1.42597
0.64129	1.39036
0.64455	1.35766
0.64455	1.32592
0.64786	1.29531
0.64786	1.26405
0.65120	1.23521
0.65120	1.22039
0.65120	1.21475
0.65458	1.19058
0.65458	1.17093
0.65458	1.16481
0.65458	1.15788
0.65458	1.15514
0.65458	1.15514
0.65800	1.12711
0.65800	1.12405
0.65800	1.11905
0.65800	1.11422
0.65800	1.11776
0.65458	1.13178
0.65458	1.13436
0.65458	1.13258
0.65458	1.12952
0.65458	1.12920
0.65458	1.13226
0.65458	1.13178
0.65458	1.12566
0.65458	1.13275
0.65458	1.12791
0.65458	1.13113
0.65458	1.13146
0.65458	1.13468
0.65458	1.13629
0.65458	1.12807
0.65458	1.12936
0.65458	1.12952
0.65458	1.13452
0.65458	1.13065
0.65458	1.13452
0.65458	1.13323
0.65458	1.13597
0.65458	1.13049
0.65458	1.13516
0.65458	1.13629
0.65458	1.12695
0.65458	1.13693
0.65458	1.13242
0.65458	1.13081
0.65800	1.13065
0.65800	1.12550
0.65800	1.13017
0.65800	1.12775
0.65800	1.13194
0.65800	1.13049
0.65800	1.12308
0.65800	1.11599
0.65800	1.09843
0.66145	1.06750
0.66145	1.06540
0.66493	1.02093
0.66845	0.96873
0.66845	0.93377
0.67200	0.90203
0.67200	0.85741
0.67559	0.82534
0.67920	0.80375
0.67920	0.76493
0.68284	0.72626
0.68284	0.70322
0.68651	0.65521
0.69021	0.60994
0.69393	0.57353
0.69393	0.55113
0.69768	0.51746
0.70146	0.48346
0.70526	0.45608
0.70526	0.42965
0.70908	0.39373
0.71292	0.36843
0.71292	0.34620
0.71678	0.32799
0.72066	0.30076
0.72066	0.28352
0.72456	0.25694
0.72847	0.23793
0.72847	0.21908
0.73240	0.20748
0.73240	0.19411
0.73634	0.17171
0.73634	0.15560
0.74030	0.14722
0.74427	0.12596
0.74427	0.11307
0.74825	0.10115
0.74825	0.08600
0.75224	0.07730
0.75624	0.06554
0.75624	0.05120
0.76024	0.04637
0.76024	0.03670
0.76426	0.03412
0.76426	0.02832
0.76827	0.02752
0.76827	0.02349
0.77229	0.01511
0.77229	0.00867
0.77229	0.00303
0.77631	0.00625
0.78034	-0.00261
0.78034	-0.00712
0.78436	-0.00519
0.78436	-0.01195
0.78838	-0.00615
0.78838	-0.00470
0.79240	-0.00873
0.79642	-0.00470
0.79642	-0.00035
0.79642	-0.00438
0.80043	0.00206
0.80043	0.00770
0.80443	0.00464
0.80843	0.01705
0.80843	0.02156
0.81241	0.02784
0.81639	0.04008
0.81639	0.04653
0.82036	0.05168
0.82036	0.06699
0.82431	0.06957
0.82431	0.08117
0.82825	0.08552
0.82825	0.09615
0.83217	0.10775
0.83217	0.12048
0.83608	0.12531
0.83608	0.14513
0.83997	0.16430
0.84383	0.18057
0.84383	0.20345
0.84768	0.21972
0.85151	0.23841
0.85151	0.25791
0.85531	0.27982
0.85909	0.29577
0.85909	0.30672
0.85909	0.31397
0.86285	0.33363
0.86285	0.35151
0.86657	0.36199
0.86657	0.37471
0.86657	0.39244
0.87027	0.40001
0.87027	0.41580
0.87027	0.42740
0.87394	0.44721
0.87394	0.46333
0.87394	0.46349
0.87758	0.47219
0.87758	0.48781
0.87758	0.49925
0.88119	0.51569
0.88119	0.53164
0.88119	0.53969
0.88476	0.55629
0.88476	0.57481
0.88476	0.58754
0.88830	0.60591
0.89181	0.63201
0.89181	0.64925
0.89181	0.66198
0.89527	0.67648
0.89527	0.69436
0.89870	0.71756
0.89870	0.74559
0.90209	0.77959
0.90544	0.82309
0.90875	0.85837
0.91202	0.87255
0.91202	0.89333
0.91202	0.90429
0.91202	0.92169
0.91524	0.94344
0.91524	0.96261
0.91842	0.98871
0.91842	1.00998
0.92155	1.02238
0.92155	1.03962
0.92155	1.06443
0.92463	1.09376
0.92767	1.12195
0.92767	1.14998
0.93065	1.17012
0.93359	1.19397
0.93359	1.20170
0.93359	1.20460
0.93359	1.21362
0.93359	1.21378
0.93359	1.22281
0.93647	1.23779
0.93647	1.25857
0.93647	1.26599
0.93930	1.27469
0.93930	1.27549
0.93930	1.28177
0.93930	1.28403
0.93930	1.27887
0.93930	1.28902
0.93930	1.29096
0.93930	1.28419
0.93930	1.29096
0.93930	1.28790
0.93930	1.28532
0.93930	1.29225
0.93930	1.28822
0.93930	1.28902
0.93930	1.29031
0.93930	1.28661
0.93930	1.28645
0.93930	1.28902
0.93930	1.28854
0.93930	1.28822
0.93930	1.28387
0.93930	1.29064
0.93930	1.28870
0.93930	1.28983
0.93930	1.28645
0.93930	1.28854
0.93930	1.28451
0.93930	1.28886
0.93930	1.28242
0.93930	1.28516
0.93930	1.35315
0.94208	1.44772
0.94208	1.45819
0.94480	1.48316
0.94480	1.49476
0.94747	1.51055
0.94747	1.53005
0.94747	1.55405
0.95008	1.57323
0.95008	1.60126
0.95263	1.62043
0.95263	1.64122
0.95513	1.65733
0.95513	1.67489
0.95756	1.70034
0.95756	1.72387
0.95994	1.74900
0.95994	1.77413
0.96225	1.79588
0.96225	1.82521
0.96450	1.84567
0.96450	1.85147
0.96669	1.87563
0.96669	1.89255
0.96882	1.90238
0.96882	1.91752
0.97088	1.94217
0.97088	1.94797
0.97088	1.96505
0.97288	1.97117
0.97288	1.98310
0.97481	2.00146
0.97481	2.02176
0.97481	2.03256
0.97667	2.05592
0.97667	2.07896
0.97846	2.09636
0.97846	2.11199
0.98019	2.13454
0.98019	2.15033
0.98185	2.17128
0.98185	2.19303
0.98344	2.21027
0.98344	2.22332
0.98496	2.25344
0.98496	2.27471
0.98641	2.29259
0.98641	2.30919
0.98779	2.33706
0.98910	2.35607
0.98910	2.36993
0.99033	2.39796
0.99033	2.40070
0.99149	2.41665
0.99149	2.43115
0.99258	2.43953
0.99258	2.44243
0.99258	2.45677
0.99258	2.45725
0.99360	2.46370
0.99360	2.46434
0.99360	2.48061
0.99454	2.48706
0.99454	2.49044
0.99541	2.50816
0.99541	2.51509
0.99620	2.52250
0.99620	2.53249
0.99620	2.54119
0.99692	2.55553
0.99692	2.56906
0.99692	2.57277
0.99757	2.58566
0.99757	2.59678
0.99757	2.60354
0.99757	2.60870
0.99814	2.61369
0.99814	2.62642
0.99814	2.63738
0.99863	2.64302
0.99863	2.64962
0.99905	2.66042
0.99905	2.66960
0.99939	2.67782
0.99939	2.69119
0.99966	2.69618
0.99985	2.70923
0.99985	2.71519
0.99996	2.71793
0.99996	2.72551
1.00000	2.73227
1.00000	2.73840
0.99996	2.74130
0.99996	2.75016
0.99985	2.75467
0.99985	2.75402
0.99966	2.76949
0.99966	2.77545
0.99939	2.78093
0.99939	2.78931
0.99905	2.78463
0.99863	2.78222
0.99814	2.78657
0.99814	2.79108
0.99757	2.79076
0.99757	2.80784
0.99692	2.80977
0.99692	2.81621
0.99620	2.82234
0.99620	2.82089
0.99541	2.82314
0.99541	2.82765
0.99454	2.82733
0.99454	2.83426
0.99360	2.82991
0.99360	2.82717
0.99258	2.83216
0.99149	2.82056
0.99149	2.81734
0.99033	2.81782
0.99033	2.81170
0.98910	2.81074
0.98910	2.80316
0.98910	2.80284
0.98779	2.79414
0.98779	2.78979
0.98779	2.78641
0.98641	2.78028
0.98496	2.76804
0.98496	2.75612
0.98344	2.74951
0.98344	2.73952
0.98185	2.73904
0.98185	2.73131
0.98185	2.71938
0.98019	2.72357
0.98019	2.71471
0.98019	2.71246
0.97846	2.70827
0.97846	2.70601
0.97846	2.70198
0.97667	2.69441
0.97667	2.68732
0.97481	2.68120
0.97481	2.67411
0.97481	2.66622
0.97288	2.64914
0.97088	2.64430
0.97088	2.62400
0.96882	2.61305
0.96882	2.59597
0.96669	2.58002
0.96450	2.56439
0.96450	2.53894
0.96225	2.53298
0.96225	2.52218
0.96225	2.51686
0.96225	2.50913
0.96225	2.50414
0.95994	2.48980
0.95994	2.48835
0.95756	2.46466
0.95756	2.44533
0.95756	2.43985
0.95756	2.44372
0.95756	2.43663
0.95756	2.42584
0.95756	2.41568
0.95994	2.44791
0.95994	2.46853
0.95994	2.46917
0.95994	2.47481
0.95994	2.45757
0.95994	2.45500
0.95994	2.47369
0.95994	2.48303
0.95994	2.47449
0.95994	2.47191
0.95994	2.47191
0.95994	2.47626
0.95994	2.47836
0.95994	2.47787
0.95994	2.46982
0.95994	2.47481
0.95994	2.48061
0.95994	2.48384
0.95994	2.47916
0.95994	2.48883
0.95994	2.48819
0.95994	2.47546
0.95756	2.43454
0.95756	2.41778
0.95513	2.39941
0.95513	2.37138
0.95263	2.36348
0.95263	2.33545
0.95008	2.30129
0.94747	2.26424
0.94480	2.22428
0.94208	2.17869
0.93930	2.12713
0.93647	2.09169
0.93359	2.06543
0.93065	2.02821
0.93065	2.00275
0.92767	1.96940
0.92463	1.94153
0.92155	1.90399
0.91842	1.86355
0.91524	1.81457
0.91202	1.77864
0.91202	1.74771
0.90875	1.70228
0.90544	1.65233
0.90209	1.60368
0.89870	1.55953
0.89870	1.52828
0.89527	1.49090
0.89181	1.45481
0.89181	1.42774
0.88830	1.39649
0.88476	1.36362
0.88476	1.32914
0.88119	1.30417
0.88119	1.26486
0.87758	1.22587
0.87394	1.19123
0.87027	1.15707
0.87027	1.12388
0.86657	1.08635
0.86285	1.04607
0.86285	1.00353
0.85909	0.96825
0.85531	0.93844
0.85531	0.90010
0.85151	0.85902
0.84768	0.82196
0.84383	0.78345
0.83997	0.74463
0.83997	0.71740
0.83608	0.68808
0.83608	0.65827
0.83217	0.63104
0.82825	0.59882
0.82825	0.57916
0.82825	0.56289
0.82431	0.54807
0.82431	0.52938
0.82036	0.50215
0.82036	0.48685
0.81639	0.46800
0.81639	0.44061
0.81241	0.42289
0.80843	0.40259
0.80843	0.36940
0.80443	0.34604
0.80043	0.32461
0.80043	0.30366
0.79642	0.28868
0.79642	0.27192
0.79642	0.25936
0.79240	0.25452
0.79240	0.24164
0.79240	0.22633
0.78838	0.22005
0.78838	0.20442
0.78436	0.19524
0.78436	0.17735
0.78034	0.15560
0.77631	0.13498
0.77631	0.12708
0.77229	0.10856
0.76827	0.09003
0.76827	0.08101
0.76426	0.07488
0.76426	0.06167
0.76024	0.05571
0.76024	0.05458
0.76024	0.05491
0.75624	0.03992
0.75624	0.04282
0.75624	0.03880
0.75624	0.03912
0.75624	0.04202
0.75624	0.04025
0.75624	0.04782
0.75624	0.04411
0.75624	0.04347
0.75624	0.04572
0.75624	0.04669
0.75624	0.04411
0.75624	0.04637
0.75624	0.04750
0.75624	0.04202
0.75624	0.04298
0.75624	0.04782
0.75624	0.04025
0.75624	0.04443
0.75624	0.04701
0.75624	0.03847
0.75624	0.04363
0.75624	0.04524
0.75624	0.03509
0.74825	0.01769
0.74825	0.00738
0.74427	0.00641
0.74030	-0.00052
0.73634	-0.00309
0.73240	-0.01034
0.73240	0.00126
0.72847	-0.00454
0.72456	-0.00825
0.72066	-0.00342
0.72066	0.00174
0.71678	0.00222
0.71678	0.00915
0.71292	0.01350
0.70908	0.02430
0.70526	0.03203
0.70526	0.04073
0.70146	0.04476
0.69768	0.06635
0.69393	0.07440
0.69021	0.08938
0.69021	0.10388
0.68651	0.12225
0.68284	0.13917
0.67920	0.15367
0.67920	0.18202
0.67559	0.19878
0.67200	0.21747
0.67200	0.23745
0.66845	0.25823
0.66493	0.28497
0.66145	0.30689
0.66145	0.32493
0.65800	0.34877
0.65458	0.37826
0.65458	0.39421
0.65120	0.41386
0.65120	0.42804
0.64786	0.45527
0.64786	0.47960
0.64455	0.50086
0.64129	0.52551
0.64129	0.55613
0.63806	0.58206
0.63488	0.61268
0.63488	0.63443
0.63173	0.66182
0.62863	0.69484
0.62863	0.72449
0.62557	0.75252
0.62255	0.77910
0.62255	0.80665
0.61958	0.81970
0.61958	0.84758
0.61666	0.87851
0.61666	0.90509
0.61378	0.93748
0.61094	0.96954
0.61094	1.00289
0.60816	1.02802
0.60816	1.04848
0.60542	1.07168
0.60542	1.09617
0.60273	1.11277
0.60273	1.13065
0.60273	1.14918
0.60009	1.15917
0.60009	1.17109
0.60009	1.18011
0.60009	1.18043
0.60009	1.18414
0.60009	1.18527
0.60009	1.17915
0.60009	1.18237
0.60009	1.18076
0.60009	1.18333
0.60009	1.17963
0.60009	1.18623
0.60009	1.18350
0.60009	1.17947
0.60009	1.18350
0.60009	1.18688
0.60009	1.18301
0.60009	1.18317
0.60009	1.18043
0.60009	1.18205
0.60009	1.18382
0.60009	1.17898
0.60009	1.18623
0.60009	1.17979
0.60009	1.18076
0.60009	1.17979
0.60009	1.18269
0.59750	1.20589
0.59496	1.24569
0.59496	1.27839
0.59247	1.31255
0.59004	1.35911
0.58765	1.39101
0.58765	1.42533
0.58532	1.46786
0.58305	1.50153
0.58082	1.54310
0.57866	1.59159
0.57654	1.64492
0.57449	1.71098
0.57249	1.75512
0.57054	1.79282
0.56866	1.82940
0.56683	1.86307
0.56506	1.89110
0.56334	1.92526
0.56169	1.96779
0.56169	2.00227
0.56009	2.04158
0.55856	2.08025
0.55709	2.12649
0.55567	2.17273
0.55432	2.21236
0.55302	2.23927
0.55302	2.26666
0.55179	2.29243
0.55062	2.31467
0.55062	2.34786
0.54951	2.36574
0.54847	2.38362
0.54748	2.41198
0.54656	2.46064
0.54570	2.49495
0.54490	2.52363
0.54490	2.55440
0.54417	2.57615
0.54350	2.60564
0.54289	2.61804
0.54235	2.61933
0.54187	2.62658
0.54187	2.62900
0.54187	2.63367
0.54146	2.63802
0.54146	2.64350
0.54110	2.65091
0.54081	2.66042
0.54081	2.66332
0.54081	2.67008
0.54081	2.66863
0.54081	2.66831
0.54081	2.67202
0.54081	2.67347
0.54081	2.67379
0.54081	2.67991
0.54081	2.67621
0.54081	2.67411
0.54081	2.67911
0.54081	2.67427
0.54081	2.67363
0.54081	2.68072
0.54081	2.67894
0.54081	2.66557
0.54081	2.67733
0.54081	2.67701
0.54081	2.67717
0.54081	2.67556
0.54081	2.67105
0.54081	2.68362
0.54081	2.67766
0.54081	2.66589
0.54081	2.66847
0.54059	2.69135
0.54043	2.69344
0.54043	2.70666
0.54033	2.71858
0.54033	2.73678
0.54030	2.74774
