Polarization of Light 'theta' Data File Wed, Oct 23, 2024 4:57 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.87703	2.74951
0.87703	2.73952
0.88139	2.73904
0.88139	2.73131
0.88139	2.71938
0.88575	2.72357
0.88575	2.71471
0.88575	2.71246
0.89012	2.70827
0.89012	2.70601
0.89012	2.70198
0.89448	2.69441
0.89448	2.68732
0.89884	2.68120
0.89884	2.67411
0.89884	2.66622
0.90321	2.64914
0.90757	2.64430
0.90757	2.62400
0.91193	2.61305
0.91193	2.59597
0.91630	2.58002
0.92066	2.56439
0.92066	2.53894
0.92502	2.53298
0.92502	2.52218
0.92502	2.51686
0.92502	2.50913
0.92502	2.50414
0.92939	2.48980
0.92939	2.48835
0.93375	2.46466
0.93375	2.44533
0.93375	2.43985
0.93375	2.44372
0.93375	2.43663
0.93375	2.42584
0.93375	2.41568
0.92939	2.44791
0.92939	2.46853
0.92939	2.46917
0.92939	2.47481
0.92939	2.45757
0.92939	2.45500
0.92939	2.47369
0.92939	2.48303
0.92939	2.47449
0.92939	2.47191
0.92939	2.47191
0.92939	2.47626
0.92939	2.47836
0.92939	2.47787
0.92939	2.46982
0.92939	2.47481
0.92939	2.48061
0.92939	2.48384
0.92939	2.47916
0.92939	2.48883
0.92939	2.48819
0.92939	2.47546
0.93375	2.43454
0.93375	2.41778
0.93811	2.39941
0.93811	2.37138
0.94248	2.36348
0.94248	2.33545
0.94684	2.30129
0.95120	2.26424
0.95557	2.22428
0.95993	2.17869
0.96429	2.12713
0.96866	2.09169
0.97302	2.06543
0.97738	2.02821
0.97738	2.00275
0.98175	1.96940
0.98611	1.94153
0.99047	1.90399
0.99484	1.86355
0.99920	1.81457
1.00356	1.77864
1.00356	1.74771
1.00793	1.70228
1.01229	1.65233
1.01665	1.60368
1.02102	1.55953
1.02102	1.52828
1.02538	1.49090
1.02974	1.45481
1.02974	1.42774
1.03411	1.39649
1.03847	1.36362
1.03847	1.32914
1.04283	1.30417
1.04283	1.26486
1.04720	1.22587
1.05156	1.19123
1.05592	1.15707
1.05592	1.12388
1.06029	1.08635
1.06465	1.04607
1.06465	1.00353
1.06901	0.96825
1.07338	0.93844
1.07338	0.90010
1.07774	0.85902
1.08210	0.82196
1.08647	0.78345
1.09083	0.74463
1.09083	0.71740
1.09519	0.68808
1.09519	0.65827
1.09956	0.63104
1.10392	0.59882
1.10392	0.57916
1.10392	0.56289
1.10828	0.54807
1.10828	0.52938
1.11265	0.50215
1.11265	0.48685
1.11701	0.46800
1.11701	0.44061
1.12137	0.42289
1.12574	0.40259
1.12574	0.36940
1.13010	0.34604
1.13446	0.32461
1.13446	0.30366
1.13883	0.28868
1.13883	0.27192
1.13883	0.25936
1.14319	0.25452
1.14319	0.24164
1.14319	0.22633
1.14755	0.22005
1.14755	0.20442
1.15192	0.19524
1.15192	0.17735
1.15628	0.15560
1.16064	0.13498
1.16064	0.12708
1.16501	0.10856
1.16937	0.09003
1.16937	0.08101
1.17373	0.07488
1.17373	0.06167
1.17810	0.05571
1.17810	0.05458
1.17810	0.05491
1.18246	0.03992
1.18246	0.04282
1.18246	0.03880
1.18246	0.03912
1.18246	0.04202
1.18246	0.04025
1.18246	0.04782
1.18246	0.04411
1.18246	0.04347
1.18246	0.04572
1.18246	0.04669
1.18246	0.04411
1.18246	0.04637
1.18246	0.04750
1.18246	0.04202
1.18246	0.04298
1.18246	0.04782
1.18246	0.04025
1.18246	0.04443
1.18246	0.04701
1.18246	0.03847
1.18246	0.04363
1.18246	0.04524
1.18246	0.03509
1.19119	0.01769
1.19119	0.00738
1.19555	0.00641
1.19991	-0.00052
1.20428	-0.00309
1.20864	-0.01034
1.20864	0.00126
1.21300	-0.00454
1.21737	-0.00825
1.22173	-0.00342
1.22173	0.00174
1.22609	0.00222
1.22609	0.00915
1.23046	0.01350
1.23482	0.02430
1.23918	0.03203
1.23918	0.04073
1.24355	0.04476
1.24791	0.06635
1.25227	0.07440
1.25664	0.08938
1.25664	0.10388
1.26100	0.12225
1.26536	0.13917
1.26973	0.15367
1.26973	0.18202
1.27409	0.19878
1.27845	0.21747
1.27845	0.23745
1.28282	0.25823
1.28718	0.28497
1.29154	0.30689
1.29154	0.32493
1.29591	0.34877
1.30027	0.37826
1.30027	0.39421
1.30463	0.41386
1.30463	0.42804
1.30900	0.45527
1.30900	0.47960
1.31336	0.50086
1.31772	0.52551
1.31772	0.55613
1.32209	0.58206
1.32645	0.61268
1.32645	0.63443
1.33081	0.66182
1.33518	0.69484
1.33518	0.72449
1.33954	0.75252
1.34390	0.77910
1.34390	0.80665
1.34827	0.81970
1.34827	0.84758
1.35263	0.87851
1.35263	0.90509
1.35699	0.93748
1.36136	0.96954
1.36136	1.00289
1.36572	1.02802
1.36572	1.04848
1.37008	1.07168
1.37008	1.09617
1.37445	1.11277
1.37445	1.13065
1.37445	1.14918
1.37881	1.15917
1.37881	1.17109
1.37881	1.18011
1.37881	1.18043
1.37881	1.18414
1.37881	1.18527
1.37881	1.17915
1.37881	1.18237
1.37881	1.18076
1.37881	1.18333
1.37881	1.17963
1.37881	1.18623
1.37881	1.18350
1.37881	1.17947
1.37881	1.18350
1.37881	1.18688
1.37881	1.18301
1.37881	1.18317
1.37881	1.18043
1.37881	1.18205
1.37881	1.18382
1.37881	1.17898
1.37881	1.18623
1.37881	1.17979
1.37881	1.18076
1.37881	1.17979
1.37881	1.18269
1.38317	1.20589
1.38754	1.24569
1.38754	1.27839
1.39190	1.31255
1.39626	1.35911
1.40063	1.39101
1.40063	1.42533
1.40499	1.46786
1.40935	1.50153
1.41372	1.54310
1.41808	1.59159
1.42244	1.64492
1.42681	1.71098
1.43117	1.75512
1.43553	1.79282
1.43990	1.82940
1.44426	1.86307
1.44862	1.89110
1.45299	1.92526
1.45735	1.96779
1.45735	2.00227
1.46171	2.04158
1.46608	2.08025
1.47044	2.12649
1.47480	2.17273
1.47917	2.21236
1.48353	2.23927
1.48353	2.26666
1.48789	2.29243
1.49226	2.31467
1.49226	2.34786
1.49662	2.36574
1.50098	2.38362
1.50535	2.41198
1.50971	2.46064
1.51407	2.49495
1.51844	2.52363
1.51844	2.55440
1.52280	2.57615
1.52716	2.60564
1.53153	2.61804
1.53589	2.61933
1.54025	2.62658
1.54025	2.62900
1.54025	2.63367
1.54462	2.63802
1.54462	2.64350
1.54898	2.65091
1.55334	2.66042
1.55334	2.66332
1.55334	2.67008
1.55334	2.66863
1.55334	2.66831
1.55334	2.67202
1.55334	2.67347
1.55334	2.67379
1.55334	2.67991
1.55334	2.67621
1.55334	2.67411
1.55334	2.67911
1.55334	2.67427
1.55334	2.67363
1.55334	2.68072
1.55334	2.67894
1.55334	2.66557
1.55334	2.67733
1.55334	2.67701
1.55334	2.67717
1.55334	2.67556
1.55334	2.67105
1.55334	2.68362
1.55334	2.67766
1.55334	2.66589
1.55334	2.66847
1.55771	2.69135
1.56207	2.69344
1.56207	2.70666
1.56643	2.71858
1.56643	2.73678
1.57080	2.74774
1.57516	2.75676
1.57952	2.76965
1.58389	2.76240
1.58389	2.75805
1.59261	2.75596
1.59698	2.76417
1.60134	2.74130
1.60570	2.73695
1.61007	2.72583
1.61443	2.72825
1.61879	2.73066
1.62316	2.73405
1.62752	2.74420
1.63188	2.74774
1.63625	2.75837
1.64061	2.76176
1.64497	2.75660
1.64497	2.74581
1.64934	2.73227
1.65370	2.71697
1.65806	2.69941
1.66243	2.67089
1.66679	2.65848
1.67115	2.64543
1.67552	2.63367
1.67552	2.62980
1.67988	2.62078
1.68424	2.61530
1.68861	2.60483
1.69297	2.58904
1.69733	2.57503
1.69733	2.58179
1.70170	2.57132
1.70606	2.55376
1.70606	2.54748
1.71042	2.52508
1.71479	2.49592
1.71915	2.46982
1.72351	2.43872
1.72351	2.41907
1.72788	2.37798
1.73224	2.33336
1.73660	2.30854
1.74097	2.27568
1.74533	2.24458
1.74533	2.23282
1.74533	2.24362
1.74533	2.24732
1.74533	2.26150
1.74533	2.27632
1.72788	2.37911
1.72788	2.38443
1.72788	2.39023
1.72788	2.39361
1.72788	2.39248
1.72788	-0.00197
1.72788	-0.01469
1.72788	-0.00986
1.72788	-0.01389
1.72788	-0.01679
1.72788	-0.00938
1.73660	-0.01212
1.74533	-0.01163
1.75842	-0.00873
1.76715	-0.01115
1.78024	-0.01598
1.78896	-0.01518
1.80642	-0.01212
1.82387	-0.01050
1.84132	-0.01228
1.85878	-0.01582
1.87187	-0.01034
1.87187	-0.01212
1.87187	-0.01727
1.87187	-0.00986
1.87187	-0.01179
1.87187	-0.01727
1.87187	-0.01421
1.87187	-0.01002
1.87187	-0.01147
1.88496	-0.01534
1.90241	-0.01518
1.92423	-0.01244
1.94168	-0.01469
1.95041	-0.01598
1.95041	-0.00970
1.95041	-0.01179
1.95041	-0.00922
1.95041	-0.00954
1.95041	-0.01357
1.95477	-0.01759
1.98095	-0.00825
1.99840	-0.01179
2.02022	-0.01759
2.03767	-0.01147
2.04204	-0.01163
2.04204	-0.01663
2.04204	-0.01018
2.04204	-0.01147
2.04204	-0.01727
2.05076	-0.01131
2.07694	-0.01131
2.09440	-0.01856
2.11621	-0.01292
2.13367	-0.01050
2.13367	-0.01131
2.13367	-0.01614
2.13367	-0.01131
2.13367	-0.01276
2.13367	-0.01405
2.13367	-0.00857
2.15548	-0.01437
2.18166	-0.01485
2.21220	-0.01389
2.24275	-0.01373
2.25147	-0.01485
2.25147	-0.01340
2.25147	-0.01324
2.25147	-0.01502
2.25147	-0.01212
2.25147	-0.01743
2.26020	-0.01147
2.27765	-0.01324
2.30383	-0.01502
2.33438	-0.00970
2.35183	-0.01614
2.35183	-0.01034
2.35183	-0.00970
2.35183	-0.01518
2.35183	-0.01147
2.35183	-0.01099
2.35183	-0.01518
2.36492	-0.01115
2.38674	-0.01034
2.40855	-0.01743
2.44346	-0.01131
2.46528	-0.01340
2.46528	-0.01582
2.46528	-0.00970
2.46528	-0.01292
2.46528	-0.01373
2.46528	-0.00970
2.46528	-0.01759
2.47837	-0.00938
2.49146	-0.01050
2.51764	-0.01195
2.53945	-0.01212
2.54818	-0.01195
2.54818	-0.01083
2.52636	-0.01550
2.52636	-0.01179
2.52636	-0.01099
2.52636	-0.01469
2.53509	-0.00777
2.56127	-0.01373
2.58745	-0.01292
2.62236	-0.01179
2.65290	-0.01647
2.67472	-0.00905
2.67908	-0.01421
2.67908	-0.01260
2.67908	-0.01131
2.67908	-0.01373
2.67908	-0.01147
2.68781	-0.01195
2.71399	-0.01195
2.74889	-0.01582
2.78380	-0.01179
2.80562	-0.01308
2.80562	-0.01147
2.80562	-0.00889
2.80562	-0.01550
2.80562	-0.00615
2.80562	-0.01276
2.80562	-0.01518
2.83180	-0.01002
2.86670	-0.01534
2.90161	-0.01727
2.92779	-0.01276
2.93652	-0.01115
2.93652	-0.01469
2.93652	-0.01212
2.93652	-0.01373
2.93652	-0.01437
2.93652	-0.01067
2.93652	-0.01598
2.95833	-0.01260
2.98888	-0.01485
3.02815	-0.01212
3.05869	-0.01614
3.08051	-0.01324
3.08051	-0.01212
3.08051	-0.01276
3.08051	-0.01405
3.08051	-0.00551
3.08051	-0.01002
3.08051	-0.01421
3.08487	-0.01340
3.10232	-0.01195
3.13287	-0.01340
3.16777	-0.01647
