Polarization of Light 'cos squared(2xtheta)'  Data File Wed, Oct 23, 2024 4:36 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.69768	0.06409
0.69768	0.07875
0.70146	0.09116
0.70146	0.09390
0.70526	0.10952
0.70526	0.11726
0.70526	0.12435
0.70908	0.13466
0.70908	0.14368
0.71292	0.16769
0.71678	0.18927
0.71678	0.20297
0.72066	0.23245
0.72456	0.26113
0.72847	0.28562
0.72847	0.30608
0.73240	0.32074
0.73240	0.34281
0.73634	0.35844
0.74030	0.38084
0.74030	0.39808
0.74427	0.41902
0.74825	0.44818
0.74825	0.46413
0.75224	0.48717
0.75624	0.51633
0.75624	0.54871
0.76024	0.57852
0.76426	0.59221
0.76426	0.62395
0.76827	0.64925
0.77229	0.67841
0.77631	0.70322
0.77631	0.73480
0.78034	0.75526
0.78436	0.77878
0.78838	0.79973
0.78838	0.82550
0.79240	0.84677
0.79642	0.86127
0.79642	0.88399
0.80043	0.90187
0.80043	0.90622
0.80443	0.92314
0.80443	0.93023
0.80843	0.95166
0.81241	0.96761
0.81639	0.98839
0.82036	0.99161
0.82036	1.00450
0.82431	1.00756
0.82825	1.01916
0.82825	1.02867
0.83217	1.02931
0.83608	1.03721
0.83608	1.04075
0.83997	1.03962
0.84383	1.04429
0.84383	1.04156
0.84768	1.04059
0.84768	1.03737
0.85151	1.03253
0.85531	1.03028
0.85531	1.02722
0.85909	1.01723
0.85909	1.01642
0.86285	1.00514
0.86657	1.00224
0.86657	0.99532
0.87027	0.98227
0.87394	0.96954
0.87394	0.95842
0.87758	0.93877
0.88119	0.92765
0.88119	0.90961
0.88476	0.88125
0.88830	0.86417
0.89181	0.83630
0.89527	0.81294
0.89870	0.78120
0.89870	0.75752
0.90209	0.71982
0.90544	0.69629
0.90875	0.67728
0.90875	0.65666
0.91202	0.63394
0.91202	0.61493
0.91524	0.58561
0.91524	0.57369
0.91842	0.55741
0.91842	0.53969
0.91842	0.52584
0.92155	0.51311
0.92155	0.50006
0.92155	0.49378
0.92463	0.47412
0.92463	0.46155
0.92767	0.42708
0.93065	0.39953
0.93359	0.37262
0.93647	0.33492
0.93647	0.31671
0.93930	0.28288
0.94208	0.26097
0.94480	0.23825
0.94480	0.21215
0.94747	0.19137
0.95513	0.12692
0.95513	0.11774
0.95756	0.10324
0.95756	0.10550
0.95756	0.07988
0.95994	0.07907
0.95994	0.06973
0.96225	0.05684
0.96225	0.05040
0.96450	0.04331
0.96450	0.03815
0.96669	0.02494
0.96882	0.01817
0.96882	0.01108
0.97088	0.00593
0.97088	0.00222
0.97288	-0.00148
0.97288	-0.00583
0.97481	-0.00551
0.97667	-0.01018
0.97667	-0.00809
0.97846	-0.00889
0.98019	-0.00180
0.98019	-0.00519
0.98185	0.00110
0.98185	0.00013
0.98344	0.01108
0.98496	0.01076
0.98496	0.02268
0.98641	0.02977
0.98641	0.03783
0.98779	0.04605
0.98910	0.05877
0.99033	0.07827
0.99033	0.09599
0.99149	0.10807
0.99258	0.12257
0.99258	0.13868
0.99360	0.15576
0.99454	0.17107
0.99454	0.19089
0.99541	0.20893
0.99541	0.22552
0.99620	0.24889
0.99692	0.27337
0.99757	0.29867
0.99757	0.32187
0.99814	0.34314
0.99863	0.35892
0.99863	0.38954
0.99905	0.39840
0.99905	0.40774
0.99905	0.40581
0.99939	0.43819
0.99966	0.47589
0.99966	0.48814
0.99966	0.49490
0.99985	0.51005
0.99985	0.53695
0.99996	0.55290
0.99996	0.57175
1.00000	0.59834
0.99996	0.62589
0.99996	0.62927
0.99985	0.65634
0.99966	0.69065
0.99966	0.71353
0.99939	0.73383
0.99939	0.73673
0.99939	0.73383
0.99905	0.77443
0.99863	0.80746
0.99814	0.81890
0.99814	0.84033
0.99757	0.86337
0.99692	0.87803
0.99620	0.90332
0.99541	0.92491
0.99454	0.93893
0.99360	0.95697
0.99360	0.96954
0.99258	0.97373
0.99258	0.98871
0.99149	0.99403
0.99033	0.99934
0.98910	1.00804
0.98910	1.00788
0.98779	1.01401
0.98641	1.01819
0.98641	1.01707
0.98496	1.01384
0.98344	1.01384
0.98185	1.01401
0.98185	1.00933
0.98019	1.00949
0.98019	1.00692
0.97846	1.00547
0.97846	0.99306
0.97667	0.99516
0.97481	0.98533
0.97288	0.96519
0.97088	0.95810
0.97088	0.94424
0.96882	0.92249
0.96669	0.91379
0.96450	0.90429
0.96450	0.89478
0.96225	0.88125
0.95994	0.86997
0.95994	0.85628
0.95756	0.84758
0.95756	0.84049
0.95513	0.80810
0.95263	0.78909
0.95008	0.74785
0.94747	0.72336
0.94747	0.69372
0.94480	0.66697
0.94208	0.64683
0.94208	0.62605
0.93930	0.60784
0.93930	0.57449
0.93647	0.55468
0.93359	0.54001
0.93359	0.51569
0.93065	0.49426
0.92767	0.47186
0.92463	0.45044
0.92463	0.42530
0.92155	0.40436
0.91842	0.37955
0.91524	0.34571
0.91524	0.31881
0.91202	0.29883
0.90875	0.27225
0.90544	0.24260
0.90209	0.22375
0.90209	0.19765
0.89870	0.18331
0.89527	0.16350
0.89527	0.13740
0.89181	0.11806
0.88476	0.08584
0.88476	0.07037
0.88119	0.05523
0.87758	0.03412
0.87394	0.03074
0.87027	0.02107
0.87027	0.01318
0.86657	0.00851
0.86285	0.00303
0.85909	-0.00164
0.85909	-0.00873
0.85531	-0.00986
0.85151	-0.00777
0.84768	-0.00245
0.84768	-0.00213
0.84383	0.00158
0.83997	0.00255
0.83997	0.01592
0.83608	0.01672
0.83217	0.03316
0.82825	0.04669
0.82431	0.05620
0.82036	0.07456
0.82036	0.09406
0.81639	0.10791
0.81241	0.12016
0.81241	0.13578
0.80843	0.14948
0.80843	0.16446
0.80443	0.18106
0.80043	0.19314
0.80043	0.21102
0.79642	0.22488
0.79642	0.23616
0.79240	0.25549
0.78838	0.28578
0.78838	0.30318
0.78436	0.31881
0.78436	0.33492
0.78436	0.34072
0.78034	0.35280
0.78034	0.36956
0.77631	0.38551
0.77229	0.41902
0.76827	0.45543
0.76426	0.49361
0.76024	0.53341
0.75624	0.56934
0.75224	0.60317
0.74825	0.62218
0.74427	0.65328
0.74427	0.67680
0.74030	0.69823
0.73634	0.72562
0.73240	0.75220
0.72847	0.77572
0.72456	0.78507
0.72456	0.80392
0.72066	0.82583
0.71678	0.84129
0.71678	0.84419
0.71292	0.86272
0.70908	0.87899
0.70526	0.89349
0.70526	0.91444
0.70146	0.92813
0.69768	0.93103
0.69393	0.94279
0.69021	0.94666
0.68651	0.94988
0.68284	0.95971
0.67920	0.95713
0.67559	0.95504
0.67559	0.95149
0.67200	0.96454
0.67200	0.96648
0.66845	0.96503
0.66493	0.95004
0.66145	0.93699
0.65800	0.93281
0.65800	0.92684
0.65458	0.92411
0.65120	0.90977
0.64786	0.89543
0.64455	0.87094
0.64455	0.85644
0.64129	0.83549
0.63806	0.81423
0.63488	0.79183
0.63173	0.75655
0.62863	0.73577
0.62863	0.70902
0.62557	0.67905
0.62255	0.64796
0.61958	0.62508
0.61666	0.58786
0.61378	0.56499
0.61094	0.53389
0.60816	0.50231
0.60542	0.46961
0.60542	0.43497
0.60273	0.41161
0.60009	0.38261
0.59750	0.36327
0.59496	0.33347
0.59496	0.30737
0.59247	0.28288
0.59004	0.26629
0.59004	0.24872
0.58765	0.22536
0.58532	0.20071
0.58305	0.18605
0.58305	0.15899
0.58082	0.14191
0.57866	0.12789
0.57866	0.11371
0.57654	0.10002
0.57449	0.08455
0.57249	0.05877
0.57054	0.04878
0.56866	0.03058
0.56866	0.01721
0.56683	0.01592
0.56506	0.00335
0.56334	-0.00277
0.56334	-0.00680
0.56169	-0.01147
0.56009	-0.01099
0.56009	-0.00599
0.55856	-0.00841
0.55709	-0.00503
0.55567	-0.00213
0.55567	0.00206
0.55432	0.00528
0.55302	0.00915
0.55302	0.01721
0.55179	0.02752
0.55179	0.03219
0.55062	0.03960
0.54951	0.05861
0.54951	0.06844
0.54847	0.07988
0.54748	0.10582
0.54656	0.11403
0.54656	0.12998
0.54570	0.14610
0.54570	0.14884
0.54490	0.17107
0.54490	0.19056
0.54417	0.21763
0.54350	0.25017
0.54289	0.28079
0.54235	0.30850
0.54187	0.33782
0.54146	0.35780
0.54146	0.38019
0.54110	0.39228
0.54110	0.40758
0.54110	0.41660
0.54081	0.43594
0.54081	0.44899
0.54059	0.46623
0.54043	0.50973
0.54033	0.53276
0.54033	0.56821
