Polarization of Light 'theta' Data File Wed, Oct 23, 2024 4:35 PM
Sensor Position (Radians)	Light Intensity (Volts)
1.13010	0.18106
1.13446	0.19314
1.13446	0.21102
1.13883	0.22488
1.13883	0.23616
1.14319	0.25549
1.14755	0.28578
1.14755	0.30318
1.15192	0.31881
1.15192	0.33492
1.15192	0.34072
1.15628	0.35280
1.15628	0.36956
1.16064	0.38551
1.16501	0.41902
1.16937	0.45543
1.17373	0.49361
1.17810	0.53341
1.18246	0.56934
1.18682	0.60317
1.19119	0.62218
1.19555	0.65328
1.19555	0.67680
1.19991	0.69823
1.20428	0.72562
1.20864	0.75220
1.21300	0.77572
1.21737	0.78507
1.21737	0.80392
1.22173	0.82583
1.22609	0.84129
1.22609	0.84419
1.23046	0.86272
1.23482	0.87899
1.23918	0.89349
1.23918	0.91444
1.24355	0.92813
1.24791	0.93103
1.25227	0.94279
1.25664	0.94666
1.26100	0.94988
1.26536	0.95971
1.26973	0.95713
1.27409	0.95504
1.27409	0.95149
1.27845	0.96454
1.27845	0.96648
1.28282	0.96503
1.28718	0.95004
1.29154	0.93699
1.29591	0.93281
1.29591	0.92684
1.30027	0.92411
1.30463	0.90977
1.30900	0.89543
1.31336	0.87094
1.31336	0.85644
1.31772	0.83549
1.32209	0.81423
1.32645	0.79183
1.33081	0.75655
1.33518	0.73577
1.33518	0.70902
1.33954	0.67905
1.34390	0.64796
1.34827	0.62508
1.35263	0.58786
1.35699	0.56499
1.36136	0.53389
1.36572	0.50231
1.37008	0.46961
1.37008	0.43497
1.37445	0.41161
1.37881	0.38261
1.38317	0.36327
1.38754	0.33347
1.38754	0.30737
1.39190	0.28288
1.39626	0.26629
1.39626	0.24872
1.40063	0.22536
1.40499	0.20071
1.40935	0.18605
1.40935	0.15899
1.41372	0.14191
1.41808	0.12789
1.41808	0.11371
1.42244	0.10002
1.42681	0.08455
1.43117	0.05877
1.43553	0.04878
1.43990	0.03058
1.43990	0.01721
1.44426	0.01592
1.44862	0.00335
1.45299	-0.00277
1.45299	-0.00680
1.45735	-0.01147
1.46171	-0.01099
1.46171	-0.00599
1.46608	-0.00841
1.47044	-0.00503
1.47480	-0.00213
1.47480	0.00206
1.47917	0.00528
1.48353	0.00915
1.48353	0.01721
1.48789	0.02752
1.48789	0.03219
1.49226	0.03960
1.49662	0.05861
1.49662	0.06844
1.50098	0.07988
1.50535	0.10582
1.50971	0.11403
1.50971	0.12998
1.51407	0.14610
1.51407	0.14884
1.51844	0.17107
1.51844	0.19056
1.52280	0.21763
1.52716	0.25017
1.53153	0.28079
1.53589	0.30850
1.54025	0.33782
1.54462	0.35780
1.54462	0.38019
1.54898	0.39228
1.54898	0.40758
1.54898	0.41660
1.55334	0.43594
1.55334	0.44899
1.55771	0.46623
1.56207	0.50973
1.56643	0.53276
1.56643	0.56821
1.57516	0.60204
1.57516	0.62798
1.57952	0.65730
1.58389	0.68840
1.58825	0.70789
1.58825	0.73351
1.59261	0.75864
1.59698	0.77878
1.60134	0.81245
1.60570	0.83501
1.60570	0.85515
1.61007	0.87062
1.61007	0.88898
1.61443	0.90219
1.61443	0.90348
1.61879	0.92185
1.62316	0.94650
1.62752	0.96487
1.63188	0.97389
1.63188	0.99161
1.63625	1.00031
1.64061	1.01030
1.64061	1.01755
1.64497	1.02528
1.64497	1.02802
1.64934	1.03866
1.64934	1.04027
1.65370	1.04349
1.65370	1.04945
1.65806	1.04961
1.66243	1.05461
1.66243	1.05283
1.66679	1.05461
1.67115	1.04558
1.67552	1.04671
1.67988	1.03866
1.67988	1.02561
1.68424	1.02722
1.68424	1.01803
1.68861	1.01401
1.68861	1.00402
1.69297	0.99677
1.69297	0.98420
1.69733	0.97872
1.70170	0.95955
1.70170	0.94682
1.70606	0.93716
1.70606	0.91669
1.71042	0.90912
1.71479	0.89124
1.71479	0.87577
1.71915	0.86079
1.71915	0.84581
1.72351	0.82615
1.72351	0.80875
1.72788	0.79570
1.72788	0.77492
1.73224	0.76364
1.73660	0.72900
1.73660	0.70870
1.74097	0.69210
1.74533	0.66633
1.74533	0.65215
1.74969	0.62847
1.74969	0.61123
1.75406	0.58722
1.75842	0.56193
1.75842	0.53212
1.76278	0.51536
1.76715	0.48346
1.77151	0.45543
1.77587	0.42063
1.77587	0.39743
1.78024	0.37149
1.78024	0.36940
1.78460	0.34910
1.78460	0.33653
1.78896	0.32090
1.78896	0.30979
1.78896	0.28949
1.79333	0.27482
1.79769	0.24985
1.80205	0.22714
1.80642	0.19056
1.81078	0.16430
1.81514	0.13288
1.81951	0.11403
1.81951	0.10179
1.82387	0.08777
1.82823	0.06941
1.82823	0.06264
1.83260	0.04846
1.83696	0.03783
1.84132	0.02430
1.84132	0.02333
1.84569	0.01286
1.85005	0.00351
1.85441	-0.00132
1.85441	-0.00519
1.85878	-0.00567
1.86314	-0.00567
1.86750	-0.00680
1.87187	-0.00519
1.87187	0.00013
1.87623	0.00528
1.88059	0.01318
1.88496	0.02204
1.88932	0.02897
1.88932	0.04701
1.89368	0.05603
1.89805	0.07021
1.90241	0.08810
1.90241	0.09551
1.90677	0.11017
1.91114	0.13256
1.91114	0.14191
1.91550	0.15576
1.91986	0.17832
1.91986	0.19072
1.92423	0.21312
1.92859	0.23696
1.93295	0.26355
1.93295	0.28191
1.93732	0.30979
1.94168	0.33717
1.94604	0.36408
1.95041	0.41338
1.95477	0.46461
1.95913	0.49748
1.96350	0.52922
1.96786	0.56321
1.96786	0.58641
1.97222	0.62009
1.97659	0.65553
1.98095	0.68872
1.98531	0.72835
1.98968	0.76042
1.99404	0.78571
1.99840	0.81245
2.00277	0.84033
2.00713	0.86014
2.00713	0.87513
2.01149	0.89543
2.01586	0.91138
2.01586	0.92572
2.02022	0.93973
2.02022	0.95633
2.02458	0.96744
2.02895	0.97969
2.03331	0.98597
2.03331	0.99934
2.03767	1.01062
2.04204	1.01320
2.04204	1.01497
2.04204	1.02158
2.04640	1.02770
2.04640	1.03076
2.05076	1.03849
2.05076	1.03205
2.05513	1.04091
2.05513	1.03817
2.05949	1.04252
2.06385	1.04301
2.06385	1.03898
2.06822	1.04220
2.07258	1.03994
2.07694	1.03221
2.07694	1.02206
2.08131	1.01610
2.08567	1.00369
2.09003	0.99064
2.09003	0.97888
2.09440	0.96132
2.09876	0.94634
2.10312	0.92636
2.10749	0.90493
2.10749	0.89043
2.11185	0.87400
2.11621	0.85128
2.11621	0.84242
2.12058	0.82309
2.12058	0.80021
2.12494	0.77218
2.12930	0.75123
2.12930	0.72755
2.13367	0.70773
2.13803	0.67487
2.14239	0.64103
2.14675	0.61654
2.15112	0.58045
2.15548	0.54581
2.15548	0.51118
2.15984	0.46574
2.16421	0.43787
2.16857	0.40500
2.17293	0.37729
2.17730	0.34716
2.18166	0.32541
2.18166	0.29094
2.18602	0.27289
2.19039	0.23535
2.19039	0.22440
2.19475	0.20603
2.19475	0.19524
2.19911	0.18525
2.19911	0.18557
2.20348	0.16156
2.20348	0.14690
2.20784	0.13498
2.20784	0.11935
2.21220	0.11242
2.21220	0.10711
2.21657	0.08697
2.21657	0.08423
2.21657	0.07521
2.22093	0.05990
2.22529	0.04685
2.22966	0.03686
2.22966	0.03074
2.23402	0.01688
2.23402	0.01511
2.23838	0.00931
2.24275	0.00061
2.24275	-0.00503
2.24711	-0.00712
2.25147	-0.00857
2.25147	-0.00615
2.25584	-0.01147
2.26020	-0.00535
2.26456	-0.00197
2.26893	0.00367
2.27329	0.00722
2.27329	0.02172
2.27765	0.03010
2.28202	0.03573
2.28202	0.05023
2.28638	0.06248
2.29074	0.07827
2.29511	0.09647
2.29947	0.11242
2.29947	0.12934
2.30383	0.14078
2.30820	0.16543
2.30820	0.17445
2.31256	0.19362
2.31256	0.20877
2.31692	0.23197
2.32129	0.25452
2.32129	0.26709
2.32565	0.28046
2.32565	0.29674
2.32565	0.31462
2.33001	0.32058
2.33001	0.34394
2.33438	0.34990
2.33438	0.37117
2.33874	0.38776
2.33874	0.40178
2.33874	0.40823
2.33874	0.41612
2.34310	0.44222
2.34747	0.47976
2.35183	0.49958
2.35619	0.53728
2.36056	0.57159
2.36492	0.61187
2.36928	0.64329
2.37365	0.67648
2.37365	0.70290
2.37801	0.72964
2.37801	0.74012
2.38674	0.76589
2.38674	0.79973
2.39110	0.81729
2.39546	0.84307
2.39983	0.86127
2.40419	0.89623
2.41292	0.93297
2.41728	0.95697
2.42164	0.97131
2.42601	0.98259
2.42601	0.98936
2.43037	1.00289
2.43473	1.00176
2.43910	1.01159
2.43910	1.01642
2.44346	1.01175
2.44782	1.01803
2.45219	1.01691
2.45219	1.01739
2.45655	1.01529
2.46091	1.00659
2.46528	1.00627
2.46528	0.99886
2.46964	0.99709
2.47400	0.99129
2.47400	0.98082
2.47837	0.96567
2.48273	0.95198
2.48709	0.93893
2.49146	0.92185
2.49582	0.90944
2.49582	0.89801
2.50018	0.87899
2.50455	0.86562
2.50891	0.84484
2.50891	0.83195
2.51327	0.81100
2.51764	0.79538
2.52200	0.77234
2.52636	0.74092
2.52636	0.71772
2.53073	0.68840
2.53509	0.66230
2.53945	0.63443
2.54382	0.60462
2.54818	0.56805
2.55254	0.54501
2.55691	0.51778
2.55691	0.48765
2.56127	0.45640
2.56563	0.43513
2.57000	0.40194
2.57000	0.37616
2.57436	0.35135
2.57872	0.32155
2.58309	0.29641
2.58309	0.26951
2.58745	0.24663
2.59181	0.23439
2.59181	0.21827
2.59618	0.19540
2.59618	0.18170
2.60054	0.16752
2.60490	0.13611
2.60927	0.12241
2.60927	0.10147
2.61363	0.08423
2.61363	0.07714
2.61799	0.07311
2.61799	0.06216
2.62236	0.05168
2.62236	0.04637
2.62672	0.03912
2.62672	0.03251
2.62672	0.02639
2.63108	0.02381
2.63108	0.01028
2.63545	0.00947
2.63981	-0.00100
2.64417	-0.00358
2.64854	-0.00583
2.64854	-0.00438
2.65290	-0.00857
2.65726	-0.00277
2.66163	-0.00487
2.66599	0.00851
2.67035	0.01157
2.67472	0.02591
2.67472	0.03042
2.67908	0.03831
2.67908	0.04347
2.68344	0.05136
2.68344	0.06763
2.68781	0.07569
2.69217	0.09341
2.69653	0.12096
2.70090	0.14384
2.70526	0.17204
2.70962	0.20136
2.71399	0.22552
2.71835	0.24260
2.71835	0.26596
2.72271	0.28626
2.72708	0.31655
2.73144	0.34233
2.73580	0.37810
2.73580	0.39856
2.74017	0.41725
2.74017	0.42965
2.74453	0.46139
2.74889	0.48475
2.75326	0.51311
2.75762	0.54243
2.76198	0.58029
2.76198	0.60414
2.76635	0.63475
2.77071	0.65392
2.77507	0.68195
2.77944	0.70628
2.78380	0.72948
2.78380	0.74994
2.78816	0.77137
2.79253	0.78410
2.79253	0.80327
2.79689	0.81680
2.80125	0.83533
2.80562	0.85692
2.80562	0.86482
2.80998	0.88093
2.80998	0.88641
2.81434	0.89768
2.81434	0.89575
2.81871	0.91299
2.82307	0.91992
2.82307	0.92910
2.82743	0.93635
2.83180	0.94022
2.83616	0.94859
2.84052	0.95311
2.84489	0.95149
2.84489	0.95246
2.84925	0.95665
2.85361	0.95182
2.85361	0.95246
2.85798	0.95053
2.86234	0.94167
2.86234	0.93861
2.86670	0.93007
2.87107	0.92330
2.87543	0.91122
2.87543	0.90413
2.87979	0.88834
2.88416	0.87432
2.88852	0.85708
2.89288	0.84178
2.89725	0.81648
2.89725	0.79763
2.90161	0.77508
2.90597	0.76058
2.91034	0.73689
2.91034	0.71885
2.91470	0.69758
2.91906	0.67454
2.91906	0.66262
2.92343	0.63829
2.92779	0.60897
2.92779	0.59930
2.93215	0.58658
2.93215	0.56773
2.93215	0.55645
2.93652	0.53695
2.93652	0.52922
2.94088	0.51488
2.94088	0.50956
2.94088	0.49152
2.94088	0.48379
2.94524	0.47573
2.94524	0.46735
2.94524	0.45092
2.94961	0.43416
2.95397	0.40710
2.95397	0.39034
2.95833	0.34217
2.97142	0.27595
2.97142	0.26419
2.97579	0.22488
2.98015	0.19636
2.98888	0.16317
2.98888	0.14658
2.99324	0.12499
2.99760	0.11033
3.00197	0.08971
3.00197	0.07408
3.00633	0.05990
3.01069	0.03461
3.01942	0.02430
3.02378	0.00625
3.02815	0.00351
3.03251	-0.00728
3.03687	-0.01050
3.04124	-0.01582
3.04560	-0.00938
3.04996	0.00061
3.05433	0.00528
3.05869	0.01495
3.06305	0.02397
3.06742	0.04250
3.07178	0.05555
3.07614	0.07698
3.07614	0.07295
3.08051	0.09277
3.08487	0.12209
3.08923	0.14803
3.09360	0.16350
3.09796	0.18621
3.10232	0.21666
3.10232	0.23938
3.10669	0.27579
3.11105	0.30205
3.11541	0.34120
3.11978	0.36650
3.12414	0.40130
3.12850	0.43803
3.13287	0.47621
3.13723	0.52503
3.14159	0.55500
