Polarization of Light 'cos squared(theta)'  Data File Wed, Oct 23, 2024 4:36 PM
Sensor Position (Radians)	Light Intensity (Volts)
0.58305	0.06409
0.58305	0.07875
0.58418	0.09116
0.58418	0.09390
0.58532	0.10952
0.58532	0.11726
0.58532	0.12435
0.58648	0.13466
0.58648	0.14368
0.58765	0.16769
0.58884	0.18927
0.58884	0.20297
0.59004	0.23245
0.59125	0.26113
0.59247	0.28562
0.59247	0.30608
0.59371	0.32074
0.59371	0.34281
0.59496	0.35844
0.59622	0.38084
0.59622	0.39808
0.59750	0.41902
0.59879	0.44818
0.59879	0.46413
0.60009	0.48717
0.60140	0.51633
0.60140	0.54871
0.60273	0.57852
0.60407	0.59221
0.60407	0.62395
0.60542	0.64925
0.60678	0.67841
0.60816	0.70322
0.60816	0.73480
0.60954	0.75526
0.61094	0.77878
0.61235	0.79973
0.61235	0.82550
0.61378	0.84677
0.61521	0.86127
0.61521	0.88399
0.61666	0.90187
0.61666	0.90622
0.61811	0.92314
0.61811	0.93023
0.61958	0.95166
0.62106	0.96761
0.62255	0.98839
0.62406	0.99161
0.62406	1.00450
0.62557	1.00756
0.62709	1.01916
0.62709	1.02867
0.62863	1.02931
0.63018	1.03721
0.63018	1.04075
0.63173	1.03962
0.63330	1.04429
0.63330	1.04156
0.63488	1.04059
0.63488	1.03737
0.63646	1.03253
0.63806	1.03028
0.63806	1.02722
0.63967	1.01723
0.63967	1.01642
0.64129	1.00514
0.64292	1.00224
0.64292	0.99532
0.64455	0.98227
0.64620	0.96954
0.64620	0.95842
0.64786	0.93877
0.64953	0.92765
0.64953	0.90961
0.65120	0.88125
0.65289	0.86417
0.65458	0.83630
0.65629	0.81294
0.65800	0.78120
0.65800	0.75752
0.65972	0.71982
0.66145	0.69629
0.66319	0.67728
0.66319	0.65666
0.66493	0.63394
0.66493	0.61493
0.66669	0.58561
0.66669	0.57369
0.66845	0.55741
0.66845	0.53969
0.66845	0.52584
0.67022	0.51311
0.67022	0.50006
0.67022	0.49378
0.67200	0.47412
0.67200	0.46155
0.67379	0.42708
0.67559	0.39953
0.67739	0.37262
0.67920	0.33492
0.67920	0.31671
0.68102	0.28288
0.68284	0.26097
0.68467	0.23825
0.68467	0.21215
0.68651	0.19137
0.69207	0.12692
0.69207	0.11774
0.69393	0.10324
0.69393	0.10550
0.69393	0.07988
0.69581	0.07907
0.69581	0.06973
0.69768	0.05684
0.69768	0.05040
0.69957	0.04331
0.69957	0.03815
0.70146	0.02494
0.70336	0.01817
0.70336	0.01108
0.70526	0.00593
0.70526	0.00222
0.70716	-0.00148
0.70716	-0.00583
0.70908	-0.00551
0.71099	-0.01018
0.71099	-0.00809
0.71292	-0.00889
0.71485	-0.00180
0.71485	-0.00519
0.71678	0.00110
0.71678	0.00013
0.71872	0.01108
0.72066	0.01076
0.72066	0.02268
0.72261	0.02977
0.72261	0.03783
0.72456	0.04605
0.72651	0.05877
0.72847	0.07827
0.72847	0.09599
0.73043	0.10807
0.73240	0.12257
0.73240	0.13868
0.73437	0.15576
0.73634	0.17107
0.73634	0.19089
0.73832	0.20893
0.73832	0.22552
0.74030	0.24889
0.74228	0.27337
0.74427	0.29867
0.74427	0.32187
0.74626	0.34314
0.74825	0.35892
0.74825	0.38954
0.75024	0.39840
0.75024	0.40774
0.75024	0.40581
0.75224	0.43819
0.75424	0.47589
0.75424	0.48814
0.75424	0.49490
0.75624	0.51005
0.75624	0.53695
0.75824	0.55290
0.75824	0.57175
0.76024	0.59834
0.76225	0.62589
0.76225	0.62927
0.76426	0.65634
0.76626	0.69065
0.76626	0.71353
0.76827	0.73383
0.76827	0.73673
0.76827	0.73383
0.77028	0.77443
0.77229	0.80746
0.77430	0.81890
0.77430	0.84033
0.77631	0.86337
0.77833	0.87803
0.78034	0.90332
0.78235	0.92491
0.78436	0.93893
0.78637	0.95697
0.78637	0.96954
0.78838	0.97373
0.78838	0.98871
0.79039	0.99403
0.79240	0.99934
0.79441	1.00804
0.79441	1.00788
0.79642	1.01401
0.79842	1.01819
0.79842	1.01707
0.80043	1.01384
0.80243	1.01384
0.80443	1.01401
0.80443	1.00933
0.80643	1.00949
0.80643	1.00692
0.80843	1.00547
0.80843	0.99306
0.81042	0.99516
0.81241	0.98533
0.81440	0.96519
0.81639	0.95810
0.81639	0.94424
0.81838	0.92249
0.82036	0.91379
0.82233	0.90429
0.82233	0.89478
0.82431	0.88125
0.82628	0.86997
0.82628	0.85628
0.82825	0.84758
0.82825	0.84049
0.83021	0.80810
0.83217	0.78909
0.83413	0.74785
0.83608	0.72336
0.83608	0.69372
0.83802	0.66697
0.83997	0.64683
0.83997	0.62605
0.84190	0.60784
0.84190	0.57449
0.84383	0.55468
0.84576	0.54001
0.84576	0.51569
0.84768	0.49426
0.84960	0.47186
0.85151	0.45044
0.85151	0.42530
0.85342	0.40436
0.85531	0.37955
0.85721	0.34571
0.85721	0.31881
0.85909	0.29883
0.86097	0.27225
0.86285	0.24260
0.86471	0.22375
0.86471	0.19765
0.86657	0.18331
0.86843	0.16350
0.86843	0.13740
0.87027	0.11806
0.87394	0.08584
0.87394	0.07037
0.87577	0.05523
0.87758	0.03412
0.87939	0.03074
0.88119	0.02107
0.88119	0.01318
0.88298	0.00851
0.88476	0.00303
0.88654	-0.00164
0.88654	-0.00873
0.88830	-0.00986
0.89006	-0.00777
0.89181	-0.00245
0.89181	-0.00213
0.89355	0.00158
0.89527	0.00255
0.89527	0.01592
0.89699	0.01672
0.89870	0.03316
0.90040	0.04669
0.90209	0.05620
0.90377	0.07456
0.90377	0.09406
0.90544	0.10791
0.90710	0.12016
0.90710	0.13578
0.90875	0.14948
0.90875	0.16446
0.91039	0.18106
0.91202	0.19314
0.91202	0.21102
0.91363	0.22488
0.91363	0.23616
0.91524	0.25549
0.91683	0.28578
0.91683	0.30318
0.91842	0.31881
0.91842	0.33492
0.91842	0.34072
0.91999	0.35280
0.91999	0.36956
0.92155	0.38551
0.92310	0.41902
0.92463	0.45543
0.92615	0.49361
0.92767	0.53341
0.92917	0.56934
0.93065	0.60317
0.93213	0.62218
0.93359	0.65328
0.93359	0.67680
0.93504	0.69823
0.93647	0.72562
0.93789	0.75220
0.93930	0.77572
0.94070	0.78507
0.94070	0.80392
0.94208	0.82583
0.94345	0.84129
0.94345	0.84419
0.94480	0.86272
0.94614	0.87899
0.94747	0.89349
0.94747	0.91444
0.94878	0.92813
0.95008	0.93103
0.95136	0.94279
0.95263	0.94666
0.95389	0.94988
0.95513	0.95971
0.95635	0.95713
0.95756	0.95504
0.95756	0.95149
0.95876	0.96454
0.95876	0.96648
0.95994	0.96503
0.96110	0.95004
0.96225	0.93699
0.96339	0.93281
0.96339	0.92684
0.96450	0.92411
0.96561	0.90977
0.96669	0.89543
0.96776	0.87094
0.96776	0.85644
0.96882	0.83549
0.96986	0.81423
0.97088	0.79183
0.97189	0.75655
0.97288	0.73577
0.97288	0.70902
0.97385	0.67905
0.97481	0.64796
0.97575	0.62508
0.97667	0.58786
0.97757	0.56499
0.97846	0.53389
0.97934	0.50231
0.98019	0.46961
0.98019	0.43497
0.98103	0.41161
0.98185	0.38261
0.98265	0.36327
0.98344	0.33347
0.98344	0.30737
0.98421	0.28288
0.98496	0.26629
0.98496	0.24872
0.98569	0.22536
0.98641	0.20071
0.98711	0.18605
0.98711	0.15899
0.98779	0.14191
0.98845	0.12789
0.98845	0.11371
0.98910	0.10002
0.98972	0.08455
0.99033	0.05877
0.99092	0.04878
0.99149	0.03058
0.99149	0.01721
0.99205	0.01592
0.99258	0.00335
0.99310	-0.00277
0.99310	-0.00680
0.99360	-0.01147
0.99408	-0.01099
0.99408	-0.00599
0.99454	-0.00841
0.99499	-0.00503
0.99541	-0.00213
0.99541	0.00206
0.99582	0.00528
0.99620	0.00915
0.99620	0.01721
0.99657	0.02752
0.99657	0.03219
0.99692	0.03960
0.99726	0.05861
0.99726	0.06844
0.99757	0.07988
0.99786	0.10582
0.99814	0.11403
0.99814	0.12998
0.99839	0.14610
0.99839	0.14884
0.99863	0.17107
0.99863	0.19056
0.99885	0.21763
0.99905	0.25017
0.99923	0.28079
0.99939	0.30850
0.99953	0.33782
0.99966	0.35780
0.99966	0.38019
0.99976	0.39228
0.99976	0.40758
0.99976	0.41660
0.99985	0.43594
0.99985	0.44899
0.99991	0.46623
0.99996	0.50973
0.99999	0.53276
0.99999	0.56821
